cell_id,group
chcfplja-1,Mature B
chcgacdj-1,RBC
chcgceic-1,Erythroblast
chcjgdlf-1,RBC
chcjiaem-1,RBC
chclencc-1,Pre-Pro B
chcnnfap-1,Late Erythroid
chcopdbm-1,Erythroblast
chcpfnoo-1,Late Myeloid
chcpogla-1,RBC
chdaiceb-1,RBC
chdbedin-1,Neutrophil
chdchgbj-1,Neutrophil
chdcpjbd-1,Neutrophil
chdfmkgc-1,Late Erythroid
chdgjiab-1,RBC
chdkaocc-1,Erythroblast
chdkfoak-1,RBC
chdllhdm-1,RBC
chdmfacp-1,RBC
chdnlgfb-1,Late Erythroid
chdnpehd-1,Late Myeloid
chdpcdac-1,Late Erythroid
chdpfmck-1,Late Myeloid
cheajhdk-1,RBC
chedfbmj-1,RBC
chedimce-1,RBC
cheelceg-1,RBC
chegeamd-1,RBC
chegfgni-1,Neutrophil
cheghllo-1,RBC
chehfekf-1,Pro-B
cheigigg-1,Late Erythroid
chejfkab-1,RBC
chekmgnf-1,Late Myeloid
chelieop-1,Monocyte
chemnenp-1,RBC
chengekb-1,RBC
chenilgl-1,SEC
cheoiepl-1,RBC
chepaona-1,Adipo-MSC
chepbnod-1,RBC
chepmhcn-1,Late Myeloid
chfcgndk-1,Ba/Eo/Ma
chfchggl-1,RBC
chfchkpp-1,RBC
chfcllmg-1,Monocyte
chfdgode-1,CLP
chfeefbh-1,Osteoblast
chfefmjg-1,Pre-Pro B
chfekiac-1,RBC
chffpece-1,RBC
chfggaem-1,Plasma Cell
chfjchpg-1,Macrophages
chflchog-1,Pre-Pro B
chfmfokb-1,RBC
chfmgool-1,RBC
chfofkdk-1,Pre-Pro B
chgaaani-1,RBC
chgajfnp-1,RBC
chgaknhc-1,RBC
chgbbdfn-1,RBC
chgccela-1,RBC
chgcponn-1,Neutrophil
chgdibfg-1,RBC
chgdpdpn-1,Late Myeloid
chgejklh-1,Late Erythroid
chgfpolj-1,Late Myeloid
chghcjlb-1,Neutrophil
chgkflfd-1,Late Erythroid
chgkhcaj-1,Late Erythroid
chgnlaeo-1,Late Myeloid
chgnlcol-1,RBC
chgnpdkd-1,Neutrophil
chgoamcb-1,Late Erythroid
chgoehdp-1,Adipo-MSC
chgofddc-1,Late Erythroid
chgohmdg-1,RBC
chgplfgf-1,Monocyte
chhakcfl-1,Neutrophil
chhfclao-1,Adipo-MSC
chhhikhp-1,MEP
chhipnfk-1,Late Erythroid
chhjbmgk-1,THY1+ MSC
chhkgalf-1,RBC
chhkjamc-1,Late Erythroid
chhlapad-1,Erythroblast
chhmgbmh-1,RBC
chhmjgcb-1,RBC
chhmmjpb-1,Late Myeloid
chhmofic-1,Late Myeloid
chhnbpem-1,Late Myeloid
chhniojd-1,RBC
chhobobh-1,RBC
chhonfhf-1,Late Erythroid
chhphfkf-1,Erythroblast
chiadkie-1,RBC
chidildl-1,Pre-Pro B
chidkcga-1,RBC
chiepagd-1,RBC
chiffdfi-1,Late Erythroid
chigmben-1,Late Myeloid
chihcgdg-1,RBC
chiiilhm-1,CD8+ T-Cell
chikkfom-1,Macrophages
chiledme-1,Late Myeloid
chilnbef-1,Pre-Pro B
chinifpa-1,Pre-Pro B
chioemhe-1,RBC
chipcdkb-1,Monocyte
chjamlcc-1,CD4+ T-Cell
chjbeidd-1,Late Erythroid
chjcmdhe-1,THY1+ MSC
chjcoeio-1,RBC
chjfmekc-1,Neutrophil
chjggchf-1,Late Myeloid
chjgjahp-1,Late Erythroid
chjhmdia-1,RBC
chjlplhe-1,Late Myeloid
chjmioeo-1,RBC
chjmjhfg-1,Late Erythroid
chjmndfp-1,RBC
chkceelh-1,Megakaryocyte
chkedeaa-1,RBC
chkeoabb-1,Erythroblast
chkhjoci-1,APOD+ MSC
chkkhici-1,Erythroblast
chkklinb-1,THY1+ MSC
chklegpn-1,Erythroblast
chklfggj-1,Neutrophil
chknmmlm-1,Late Erythroid
chlbajnd-1,Ba/Eo/Ma
chlblonj-1,RBC
chlcacng-1,Late Erythroid
chlcdldl-1,Plasma Cell
chldeaga-1,THY1+ MSC
chlembee-1,CD8+ T-Cell
chlfkakd-1,RBC
chlglfmn-1,Late Erythroid
chlibdam-1,RBC
chlkbkbg-1,Neutrophil
chlkilmh-1,RBC
chllehkh-1,Erythroblast
chlloaod-1,Cycling HSPC
chlpolla-1,Erythroblast
chmbkhhc-1,Late Erythroid
chmceedh-1,Late Erythroid
chmfeela-1,Monocyte
chmhfgkn-1,Late Myeloid
chmhldjm-1,Pre-Pro B
chmiaajk-1,Late Erythroid
chmiddde-1,Monocyte
chmiilkp-1,GMP
chmjpkfb-1,Neutrophil
chmkclaj-1,THY1+ MSC
chmnbjgg-1,Early Myeloid Progenitor
chmnpndk-1,Late Myeloid
chmobejk-1,Plasma Cell
chmofegh-1,Early Myeloid Progenitor
chnaalif-1,Late Myeloid
chnafgab-1,Pre-B
chnamanh-1,Late Myeloid
chnbfppm-1,Pre-B
chnbkflj-1,Monocyte
chnbkmlm-1,Early Myeloid Progenitor
chncegin-1,Pre-Pro B
chnfbdnp-1,Ba/Eo/Ma
chnlmiaf-1,APOD+ MSC
chnnbgoo-1,CD4+ T-Cell
chnndgci-1,Late Erythroid
chnnelhg-1,GMP
chnocgak-1,CD4+ T-Cell
chobiikd-1,THY1+ MSC
chodmnbd-1,GMP
chofpmei-1,GMP
choglini-1,GMP
choihdpc-1,GMP
chojbnbk-1,Early Myeloid Progenitor
chojigfe-1,GMP
chokakga-1,GMP
chooemjj-1,Adipo-MSC
chopddgb-1,GMP
chpakoal-1,Adipo-MSC
chpbecld-1,GMP
chpdpoia-1,GMP
chpepflf-1,Late Myeloid
chpflbib-1,GMP
chpgmhpf-1,GMP
chphijea-1,Late Myeloid
chpldkcg-1,Pro-B
chpljnan-1,Monocyte
chplpame-1,THY1+ MSC
chpmohog-1,GMP
chpnkclk-1,Adipo-MSC
chpnpgcj-1,GMP
chpnpohi-1,GMP
chpocogn-1,Cycling HSPC
chpopcgk-1,Late Myeloid
ciaagmom-1,Monocyte
ciadmmdn-1,SEC
ciadnppf-1,Osteo-MSC
ciadojjl-1,APOD+ MSC
ciafnjgo-1,Early Myeloid Progenitor
ciahcjdb-1,Early Myeloid Progenitor
ciahibei-1,Plasma Cell
ciahnmdn-1,Monocyte
ciaijhpn-1,GMP
ciaikohg-1,Pre-B
ciajdinh-1,CD8+ T-Cell
cialmbek-1,Late Myeloid
ciambmdb-1,Adipo-MSC
ciamchho-1,Late Myeloid
ciamoigd-1,Neutrophil
cianibdp-1,THY1+ MSC
ciaokhhi-1,Adipo-MSC
ciapgicb-1,THY1+ MSC
cibbddld-1,GMP
cibbiejp-1,GMP
cibchbfl-1,Pre-Pro B
cibddfnl-1,Late Erythroid
cibdnhcc-1,RBC
cibdpopd-1,Neutrophil
cibggpoe-1,Late Erythroid
cibhdkac-1,Erythroblast
cibkkmac-1,Macrophages
cibleeld-1,Late Erythroid
cibmnlcf-1,RBC
cibojlaf-1,Early Myeloid Progenitor
cicbghap-1,Monocyte
cicbnnna-1,Adipo-MSC
ciccbffn-1,GMP
ciccgdip-1,GMP
ciccgdlo-1,Macrophages
cicejond-1,Early Myeloid Progenitor
cicgabdi-1,Macrophages
cichfjho-1,THY1+ MSC
cicildpf-1,Macrophages
cicjgjci-1,Late Myeloid
cickaime-1,Plasma Cell
cickbgni-1,CD4+ T-Cell
cickccck-1,Adipo-MSC
cickiamk-1,Late Myeloid
cicnhopj-1,CD8+ T-Cell
cicoamdd-1,THY1+ MSC
cicoccho-1,Plasma Cell
cicocgah-1,Neutrophil
cicoibla-1,Macrophages
cidbkgon-1,GMP
cidcfdbe-1,Cycling HSPC
cidddido-1,Cycling HSPC
cidgcddn-1,SEC
cidijokf-1,THY1+ MSC
cidiplmj-1,RBC
cidjddbc-1,GMP
cidkdoan-1,Plasma Cell
cidlkpia-1,GMP
cidmoglh-1,Monocyte
cidndnpn-1,GMP
cidnefja-1,RBC
cidpkgmp-1,Late Myeloid
cidplkml-1,Late Myeloid
ciecfgjd-1,Early Myeloid Progenitor
cieckobk-1,Late Erythroid
ciedgcnn-1,Late Myeloid
ciedommg-1,Neutrophil
cieedbnn-1,RBC
cieeghco-1,Neutrophil
cieeinbf-1,Neutrophil
cieglcca-1,Macrophages
ciejhjlf-1,Neutrophil
ciellkjd-1,Late Myeloid
ciemdlmm-1,RBC
cienfmkd-1,RBC
cieoledf-1,RBC
ciepoocf-1,RBC
cifblgah-1,RBC
cifcilcb-1,Late Myeloid
cifdioeh-1,Late Myeloid
cifdkipg-1,Cycling HSPC
cifeeeip-1,Late Myeloid
cifeghlf-1,Early Myeloid Progenitor
ciffkkbo-1,THY1+ MSC
cifghmjo-1,Late Myeloid
cifgjflh-1,CD8+ T-Cell
cifhecoo-1,Late Myeloid
cifjbfho-1,Late Myeloid
cifjmmgj-1,Adipo-MSC
ciflmbkg-1,Late Myeloid
cifncbnd-1,Early Myeloid Progenitor
cifodffp-1,Late Myeloid
cifpeeib-1,Neutrophil
cigbbjhc-1,SEC
cigbeced-1,Late Myeloid
cigcfddc-1,Cycling HSPC
cigchdng-1,Late Myeloid
cigeadcm-1,Early Myeloid Progenitor
cigeafho-1,SEC
ciggfgij-1,Late Myeloid
cigghefp-1,Ba/Eo/Ma
ciggjdhg-1,Adipo-MSC
cigheche-1,Megakaryocyte
cighghmg-1,THY1+ MSC
cigiapoh-1,Macrophages
cigmiljd-1,Adipo-MSC
cigmkcmp-1,RBC
cigolked-1,GMP
cihbneib-1,RBC
cihcdklh-1,GMP
cihgemke-1,Plasma Cell
cihhbodb-1,Late Erythroid
cihhekpa-1,Early Myeloid Progenitor
cihieand-1,Early Myeloid Progenitor
cihihnjh-1,Late Myeloid
cihiilej-1,THY1+ MSC
cihjkadl-1,Cycling HSPC
cihjlldm-1,Monocyte
cihjpccn-1,THY1+ MSC
cihlaiof-1,RBC
cihlblhb-1,THY1+ MSC
cihmmbjf-1,RBC
cihnbpho-1,Macrophages
cihpfmhn-1,Erythroblast
ciiabkbm-1,Late Myeloid
ciiafpkj-1,Late Myeloid
ciialnon-1,Late Myeloid
ciiaodpe-1,Late Myeloid
ciibfjhm-1,Late Myeloid
ciickfod-1,Neutrophil
ciiekifn-1,Late Myeloid
ciifjpdc-1,Neutrophil
ciigobne-1,Late Myeloid
ciihaojm-1,RBC
ciihdeke-1,Late Myeloid
ciihobig-1,Late Myeloid
ciiicmbk-1,RBC
ciijmfeh-1,Late Myeloid
ciilkagi-1,RBC
ciimlpnk-1,Late Erythroid
ciipmmce-1,Cycling HSPC
cijcigae-1,Pre-Pro B
cijcipde-1,RBC
cijebbng-1,Late Myeloid
cijeoekb-1,GMP
cijfnjck-1,Ba/Eo/Ma
cijhbbld-1,GMP
cijhfeng-1,GMP
cijkmodh-1,Monocyte
cijlbmhh-1,APOD+ MSC
cijlcllc-1,Macrophages
cijllceg-1,Macrophages
cijlpmkc-1,GMP
cijojhkl-1,SEC
cijpjijc-1,Late Myeloid
cikaamlo-1,Late Myeloid
cikcodia-1,Late Myeloid
cikdhmck-1,Late Myeloid
cikemdjc-1,Late Myeloid
cikepopg-1,Adipo-MSC
cikfbelo-1,Late Myeloid
cikfgbdl-1,Neutrophil
cikgbgik-1,Late Myeloid
cikjchhi-1,Late Myeloid
cikjddng-1,GMP
cikjkifg-1,Adipo-MSC
cikjmlli-1,Early Myeloid Progenitor
cikkbben-1,Early Myeloid Progenitor
cikljfbc-1,Early Myeloid Progenitor
ciklpgim-1,RBC
cikmiohc-1,Late Myeloid
cikokeec-1,Late Myeloid
cilcmghf-1,GMP
cilhlcai-1,GMP
cilidmfh-1,Late Myeloid
ciljfdjh-1,Early Myeloid Progenitor
cimaffac-1,GMP
cimckdkp-1,Adipo-MSC
cimdgncd-1,CD8+ T-Cell
cimdidfg-1,SEC
cimicplm-1,Cycling HSPC
cimkpefk-1,Osteo-MSC
cimljipj-1,SEC
cimmlmme-1,Late Myeloid
cimnghdb-1,GMP
cimnnbok-1,Late Myeloid
cimodcaj-1,GMP
cimofnjk-1,Early Myeloid Progenitor
cimojmkp-1,GMP
cinbbjmn-1,Late Myeloid
cinbogcc-1,Early Myeloid Progenitor
cinbolab-1,Monocyte
cincpkfl-1,SEC
cinddgbd-1,GMP
cineleog-1,Early Myeloid Progenitor
cinfdkpp-1,GMP
cinfkaci-1,Late Myeloid
cinfnpfl-1,Late Myeloid
cingngfg-1,Plasma Cell
cinlnbha-1,RBC
cinmcbhl-1,GMP
cinpadbf-1,CLP
ciofijle-1,Plasma Cell
ciofmfnd-1,Plasma Cell
ciohgmfd-1,GMP
ciojiggh-1,Adipo-MSC
ciollglc-1,Cycling HSPC
ciomkkda-1,Early Myeloid Progenitor
ciommcec-1,Early Myeloid Progenitor
ciomnmah-1,Late Myeloid
cionfggo-1,Early Myeloid Progenitor
cionhnii-1,GMP
cionpdkb-1,Cycling HSPC
cioomgmi-1,Macrophages
ciopnnfo-1,GMP
ciopopcj-1,GMP
cipadmme-1,GMP
cipcnhjj-1,GMP
cipcpbhh-1,RBC
cipdfchp-1,GMP
cipdljch-1,Late Myeloid
cipefhec-1,Osteoblast
cipejdde-1,RBC
cipelilc-1,Plasma Cell
cipfcfca-1,SEC
cipfhkgk-1,Adipo-MSC
cipgfeio-1,RBC
ciphbdjg-1,Early Myeloid Progenitor
ciphnphm-1,RBC
cipibmie-1,GMP
cipknbnh-1,CD8+ T-Cell
ciplboii-1,THY1+ MSC
cipllfmo-1,Osteo-MSC
cipnkedj-1,AEC
cipokbic-1,Osteo-MSC
cipphmga-1,VSMC
cippicdf-1,Late Myeloid
cjacpfpb-1,RBC
cjadancl-1,Early Myeloid Progenitor
cjadbmba-1,CD4+ T-Cell
cjadcjfm-1,Neutrophil
cjadlmdc-1,Neutrophil
cjaegjij-1,Cycling HSPC
cjafecgk-1,Late Erythroid
cjaildkk-1,Late Myeloid
cjaimiic-1,Neutrophil
cjakmlmo-1,Neutrophil
cjaldago-1,Early Myeloid Progenitor
cjaldmpo-1,Late Myeloid
cjallnkc-1,RBC
cjaokbdk-1,RBC
cjaoobod-1,Ba/Eo/Ma
cjbaehcp-1,Mature B
cjbbooan-1,Ba/Eo/Ma
cjbddglm-1,Pro-B
cjbddjek-1,Pre-Pro B
cjbdihfb-1,Pro-B
cjbdlgfd-1,GMP
cjbeaepl-1,Late Myeloid
cjbecoia-1,GMP
cjbegkga-1,Pro-B
cjbeighp-1,Late Myeloid
cjbfjpjd-1,Cycling HSPC
cjbhphho-1,GMP
cjbicoeh-1,pDC
cjbklpob-1,Mature B
cjblndoj-1,Late Erythroid
cjbmdjbe-1,Late Erythroid
cjbnfjgj-1,Megakaryocyte
cjbnfpfc-1,RBC
cjboacjk-1,RBC
cjbpfbio-1,Ba/Eo/Ma
cjcegjbm-1,APOD+ MSC
cjcfgdkb-1,Late Erythroid
cjcgdgig-1,Early Myeloid Progenitor
cjcgjiej-1,Early Myeloid Progenitor
cjchffoj-1,RBC
cjcigfih-1,Fibro-MSC
cjciphhl-1,RBC
cjcndlbj-1,Late Erythroid
cjcnibaa-1,RBC
cjcnllig-1,Late Myeloid
cjcodcph-1,Neutrophil
cjdaljkb-1,GMP
cjddppil-1,RBC
cjdeahln-1,Neutrophil
cjdeamof-1,Late Myeloid
cjdiaenp-1,Late Myeloid
cjdibbgm-1,Late Myeloid
cjdijkkm-1,RBC
cjdilnmm-1,APOD+ MSC
cjdjkdge-1,SEC
cjdjlhji-1,Adipo-MSC
cjdkbkmd-1,Neutrophil
cjdklihj-1,Fibro-MSC
cjdlgdgd-1,Pro-B
cjdmajkj-1,RBC
cjdoohge-1,Plasma Cell
cjdpfbcj-1,Erythroblast
cjebinpl-1,RBC
cjecbage-1,Neutrophil
cjedflpi-1,RBC
cjeeboal-1,Late Erythroid
cjeegpnl-1,Erythroblast
cjefkmda-1,Pre-Pro B
cjehhlbb-1,Macrophages
cjekbcod-1,Erythroblast
cjemddho-1,Late Erythroid
cjenhnfb-1,Erythroblast
cjfecjle-1,RBC
cjfellea-1,Late Erythroid
cjffnekl-1,Late Erythroid
cjfhhnan-1,APOD+ MSC
cjfhhoch-1,Late Erythroid
cjfjdhdh-1,RBC
cjfkhbco-1,Late Erythroid
cjflakcp-1,RBC
cjflkkbc-1,Late Erythroid
cjfnfbgj-1,Late Erythroid
cjfoagej-1,Late Erythroid
cjgagaob-1,RBC
cjgbngin-1,RBC
cjgegboo-1,Fibro-MSC
cjgepfcp-1,Megakaryocyte
cjgiledk-1,Pro-B
cjgjaogd-1,Late Myeloid
cjgklbbb-1,Late Myeloid
cjgncifh-1,Late Erythroid
cjgnhhlp-1,RBC
cjgodakj-1,CLP
cjgohpjh-1,THY1+ MSC
cjgpkmch-1,RBC
cjgpljad-1,Neutrophil
cjhabgal-1,RBC
cjhahijk-1,RBC
cjhbdpmd-1,Neutrophil
cjhcejjk-1,Erythroblast
cjhcmcje-1,RBC
cjhcpjmo-1,Neutrophil
cjhddnmo-1,Pre-Pro B
cjhecngm-1,RBC
cjhemian-1,RBC
cjhenlpe-1,Erythroblast
cjhghofh-1,Monocyte
cjhhdcph-1,Monocyte
cjhhojbd-1,Pre-B
cjhipknl-1,RBC
cjhjgbon-1,Pro-B
cjhjglma-1,Late Myeloid
cjhjmjca-1,MEP
cjhmhhik-1,Late Myeloid
cjhniaha-1,Late Myeloid
cjiaegde-1,Mature B
cjidilhn-1,GMP
cjigkgjm-1,Late Myeloid
cjigmpjg-1,Fibro-MSC
cjihnnii-1,Late Erythroid
cjiihaik-1,Monocyte
cjiikgml-1,RBC
cjijchbb-1,Late Erythroid
cjiknila-1,GMP
cjimoaoc-1,Neutrophil
cjioaolb-1,RBC
cjjacphi-1,pDC
cjjagaim-1,Late Erythroid
cjjbopch-1,Late Myeloid
cjjcfkgi-1,RBC
cjjdljgg-1,Late Myeloid
cjjfbgll-1,GMP
cjjfdikh-1,Fibro-MSC
cjjfeicb-1,MEP
cjjflkik-1,Pro-B
cjjhaomi-1,Fibro-MSC
cjjhmngd-1,RBC
cjjifneb-1,Late Myeloid
cjjjphpj-1,Late Myeloid
cjjkpmfe-1,RBC
cjjlammc-1,Late Erythroid
cjjnbgef-1,Neutrophil
cjjnldkj-1,RBC
cjjodfik-1,Late Myeloid
cjjpfanf-1,Erythroblast
cjkaamgp-1,Neutrophil
cjkahhjm-1,Pre-Pro B
cjkcokbj-1,Pro-B
cjkddfdn-1,RBC
cjkdfkek-1,Late Myeloid
cjkdkcme-1,Neutrophil
cjkfjffj-1,Late Erythroid
cjkhodlk-1,RBC
cjkighph-1,RBC
cjkiplaj-1,RBC
cjkkdimm-1,Macrophages
cjkkjbdp-1,Osteo-MSC
cjklblhg-1,Late Erythroid
cjklcplo-1,Pro-B
cjklhago-1,Pre-Pro B
cjkmeeph-1,Late Erythroid
cjkmmplh-1,RBC
cjkmplio-1,Pre-Pro B
cjkomkcb-1,RBC
cjkpfboa-1,RBC
cjlajphp-1,Late Myeloid
cjledjdo-1,RBC
cjlgokcg-1,THY1+ MSC
cjliecib-1,Neutrophil
cjlleole-1,Plasma Cell
cjllghkl-1,GMP
cjlmilbb-1,GMP
cjlnejaa-1,RBC
cjlnffkf-1,Adipo-MSC
cjlnlgfj-1,Neutrophil
cjlpgfag-1,RBC
cjlphaok-1,Plasma Cell
cjlppjde-1,RBC
cjmaadcd-1,Neutrophil
cjmcegfg-1,Late Erythroid
cjmcoekd-1,MEP
cjmdfogd-1,GMP
cjmefnen-1,Erythroblast
cjmfgkhk-1,RBC
cjmnclgi-1,RBC
cjmpbefc-1,Late Myeloid
cjnahnlk-1,Late Myeloid
cjnbgdfi-1,Late Myeloid
cjnehapa-1,Late Myeloid
cjnfalih-1,RBC
cjnfdonl-1,Neutrophil
cjnfjmdb-1,Late Erythroid
cjnfoomf-1,Early Myeloid Progenitor
cjngbolc-1,GMP
cjnhhpgj-1,APOD+ MSC
cjnilmmd-1,GMP
cjnkkbgd-1,Neutrophil
cjnljifj-1,RBC
cjnlmaob-1,RBC
cjnmcbdc-1,Late Myeloid
cjnmlnig-1,GMP
cjnndmph-1,RBC
cjnohkie-1,RBC
cjoacfpa-1,RBC
cjodafia-1,CD8+ T-Cell
cjodemke-1,RBC
cjodmgic-1,Monocyte
cjohedoj-1,Late Erythroid
cjohekeh-1,RBC
cjohmmll-1,RBC
cjonccbk-1,GMP
cjopfmin-1,Monocyte
cjpahpnd-1,RBC
cjpalkdf-1,Monocyte
cjpclocc-1,GMP
cjpgmkdl-1,Neutrophil
cjphfhal-1,Neutrophil
cjpiibic-1,GMP
cjplckad-1,Monocyte
cjpldmah-1,RBC
cjplkmpf-1,RBC
cjpmbcnm-1,GMP
cjpnhakh-1,GMP
cjpnnofk-1,Cycling HSPC
cjpoainf-1,Neutrophil
cjpogiek-1,Neutrophil
cjppgjjg-1,Neutrophil
ckaagmim-1,Ba/Eo/Ma
ckaakcii-1,Cycling HSPC
ckabcjci-1,CD4+ T-Cell
ckabfjda-1,Early Myeloid Progenitor
ckadkplm-1,Early Myeloid Progenitor
ckaeehbi-1,Late Erythroid
ckagoigf-1,Neutrophil
ckahpggi-1,Early Myeloid Progenitor
ckaipdhd-1,Late Erythroid
ckalljhj-1,Erythroblast
ckampbdm-1,Pre-Pro B
ckanlflf-1,RBC
ckaopgba-1,CD4+ T-Cell
ckapamkc-1,Late Erythroid
ckbabpmn-1,Erythroblast
ckbaoenn-1,Late Erythroid
ckbekngm-1,RBC
ckbfebpg-1,Pro-B
ckbflepm-1,Late Erythroid
ckbgaplk-1,RBC
ckbgkide-1,RBC
ckbhbbbo-1,RBC
ckbknhmi-1,Late Myeloid
ckbljgoe-1,Late Myeloid
ckbmjknm-1,Ba/Eo/Ma
ckbmmdha-1,Pro-B
ckcbnlbo-1,Pro-B
ckcckbhb-1,RBC
ckcdembm-1,RBC
ckcdojel-1,Mature B
ckcechem-1,Neutrophil
ckcejjpf-1,Pro-B
ckcfflfn-1,CD4+ T-Cell
ckchlmdf-1,Late Myeloid
ckcimadi-1,RBC
ckcipgbe-1,RBC
ckckbfbn-1,RBC
ckckcefn-1,Ba/Eo/Ma
ckcmdfda-1,MEP
ckcnnnng-1,Late Myeloid
ckcobeeo-1,RBC
ckcofhpf-1,Megakaryocyte
ckcpghpc-1,Pro-B
ckdbkalo-1,Pro-B
ckdcmebk-1,Megakaryocyte
ckdcnlcj-1,RBC
ckdejnmm-1,Osteoblast
ckdfeepg-1,Fibro-MSC
ckdflcgl-1,Ba/Eo/Ma
ckdgdeaa-1,RBC
ckdhdoig-1,pDC
ckdkjphh-1,Late Erythroid
ckdlgnhk-1,Late Myeloid
ckdpflic-1,RBC
ckeaecjd-1,Pro-B
ckecpkjg-1,Neutrophil
ckedmbph-1,Pre-Pro B
ckedppjb-1,Mature B
ckehnloa-1,Neutrophil
ckehpdjb-1,Late Erythroid
ckeiehjp-1,RBC
ckejjfkp-1,Osteo-MSC
ckekcdlp-1,Cycling HSPC
ckeladek-1,THY1+ MSC
ckelmplg-1,SEC
ckenjgkp-1,Late Myeloid
ckfcdhgi-1,RBC
ckfcfhkg-1,Late Myeloid
ckfcjplk-1,Early Myeloid Progenitor
ckfdbkdb-1,Early Myeloid Progenitor
ckfflamn-1,GMP
ckfhdefo-1,Early Myeloid Progenitor
ckfhehag-1,GMP
ckfhgodo-1,Neutrophil
ckfhkebe-1,Early Myeloid Progenitor
ckfifbkp-1,Pro-B
ckfjmklf-1,GMP
ckfknkfj-1,GMP
ckfmnipp-1,Early Myeloid Progenitor
ckfmoogk-1,SEC
ckfnfjon-1,Early Myeloid Progenitor
ckfnopeh-1,MEP
ckfojfel-1,Early Myeloid Progenitor
ckgcebeb-1,Late Erythroid
ckgcfnme-1,Cycling HSPC
ckgddone-1,THY1+ MSC
ckgdgbfp-1,Cycling HSPC
ckgegffj-1,Early Myeloid Progenitor
ckgfhmhe-1,Late Myeloid
ckgkinel-1,Late Erythroid
ckgmafee-1,RBC
ckgmbnbf-1,Late Myeloid
ckgmppnp-1,APOD+ MSC
ckhdhbki-1,Neutrophil
ckhflnnp-1,RBC
ckhgdmcf-1,RBC
ckhgnncb-1,Late Myeloid
ckhjeigi-1,Pre-Pro B
ckhlfaoa-1,Pre-Pro B
ckhlokjk-1,Neutrophil
ckhoagdp-1,Monocyte
ckhppehj-1,Ba/Eo/Ma
ckiabobi-1,GMP
ckiacocc-1,Early Myeloid Progenitor
ckiapbhn-1,Late Myeloid
ckibpoga-1,pDC
ckicjcjh-1,Late Myeloid
ckidigkf-1,Neutrophil
ckiendod-1,GMP
ckigklho-1,GMP
ckiidfam-1,Early Myeloid Progenitor
ckijabkf-1,Early Myeloid Progenitor
ckijpncc-1,Late Myeloid
ckimkode-1,Neutrophil
ckimpdfk-1,GMP
ckinekfj-1,Neutrophil
ckinlhdf-1,SEC
ckiolcda-1,Late Myeloid
ckipcbkd-1,Late Myeloid
ckjahncm-1,Erythroblast
ckjbclbb-1,GMP
ckjchknc-1,Late Myeloid
ckjdoiig-1,Pre-Pro B
ckjfgmjk-1,CLP
ckjhjeio-1,Cycling HSPC
ckjmbfha-1,Fibro-MSC
ckjmdhel-1,RBC
ckjmeaea-1,RBC
ckjmplhi-1,RBC
ckjnidbh-1,RBC
ckjpeohb-1,RBC
ckjpgace-1,Late Erythroid
ckkcbdjf-1,RBC
ckkdgcjp-1,GMP
ckkejiif-1,Late Erythroid
ckkfikgd-1,SEC
ckkgeool-1,RBC
ckkmbfgl-1,CLP
ckkmcfgo-1,Neutrophil
cklbmfcp-1,Early Myeloid Progenitor
cklbokdo-1,RBC
cklckclm-1,Neutrophil
cklfipoo-1,Late Myeloid
cklglfhd-1,Late Myeloid
cklgmhjk-1,Early Myeloid Progenitor
cklhncgo-1,Pro-B
ckljepik-1,Plasma Cell
cklkiahb-1,Late Myeloid
cklkjhcg-1,MEP
cklmfkka-1,GMP
cklomcfi-1,Mature B
ckmbiaha-1,Early Myeloid Progenitor
ckmbjikg-1,RBC
ckmcpkhh-1,Ba/Eo/Ma
ckmdgmkf-1,Early Myeloid Progenitor
ckmebbgn-1,Late Myeloid
ckmfpgba-1,Late Myeloid
ckmgonpb-1,Early Myeloid Progenitor
ckmhppkf-1,Late Myeloid
ckmjcknc-1,Plasma Cell
ckmlkpbj-1,GMP
ckmlldke-1,Ba/Eo/Ma
ckmnjfaf-1,Late Myeloid
cknapjmj-1,Late Myeloid
cknbpdkf-1,GMP
ckndgjcm-1,SEC
cknfflhk-1,Late Myeloid
cknhaojc-1,Late Myeloid
cknheamp-1,Early Myeloid Progenitor
ckniiiea-1,Late Myeloid
cknildbg-1,Osteoblast
cknmfknk-1,Early Myeloid Progenitor
cknngeho-1,Early Myeloid Progenitor
cknoaalh-1,THY1+ MSC
cknogcan-1,RBC
cknogmfl-1,Pre-Pro B
cknokdbl-1,Early Myeloid Progenitor
ckoabhme-1,Late Myeloid
ckobbfdc-1,Early Myeloid Progenitor
ckodbimn-1,Early Myeloid Progenitor
ckoedpkn-1,THY1+ MSC
ckohbigk-1,Macrophages
ckohddeb-1,Pre-Pro B
ckohmcap-1,Early Myeloid Progenitor
ckohonce-1,Late Myeloid
ckoihhof-1,GMP
ckoikehd-1,Fibro-MSC
ckoinhcn-1,GMP
ckojejgf-1,Late Myeloid
ckojiodo-1,RBC
ckokhjcd-1,Neutrophil
ckolpdko-1,Monocyte
ckomdokg-1,Late Erythroid
ckomhhca-1,SEC
ckonokkg-1,RBC
ckopkfhj-1,Early Myeloid Progenitor
ckpchael-1,RBC
ckpcldkf-1,RBC
ckpddiap-1,RBC
ckpdjlgf-1,RBC
ckpelahi-1,Monocyte
ckpfmidl-1,RBC
ckpgafci-1,RBC
ckpgpche-1,Monocyte
