"","cell_id","group"
"mbndjgpp-1","mbndjgpp-1","GMP"
"mbndjhla-1","mbndjhla-1","Late Erythroid"
"mbnfbadm-1","mbnfbadm-1","RBC"
"mbngafmi-1","mbngafmi-1","Late Erythroid"
"mbngagno-1","mbngagno-1","Late Erythroid"
"mbnkcmol-1","mbnkcmol-1","Late Erythroid"
"mbnkmcic-1","mbnkmcic-1","GMP"
"mbnljfeh-1","mbnljfeh-1","Late Myeloid"
"mbnnehlo-1","mbnnehlo-1","Early Myeloid Progenitor"
"mbnnfnmm-1","mbnnfnmm-1","Early Myeloid Progenitor"
"mbnnioli-1","mbnnioli-1","GMP"
"mbnoadod-1","mbnoadod-1","Early Myeloid Progenitor"
"mbnohael-1","mbnohael-1","Cycling HSPC"
"mbnojlff-1","mbnojlff-1","GMP"
"mbnphahk-1","mbnphahk-1","MPP"
"mbobhdfm-1","mbobhdfm-1","RBC"
"mbobhikc-1","mbobhikc-1","Early Myeloid Progenitor"
"mbodpnac-1","mbodpnac-1","MPP"
"mboeecll-1","mboeecll-1","Early Myeloid Progenitor"
"mboeimnh-1","mboeimnh-1","Late Myeloid"
"mbogejie-1","mbogejie-1","Late Myeloid"
"mboikahd-1","mboikahd-1","Early Myeloid Progenitor"
"mbokkhmh-1","mbokkhmh-1","Early Myeloid Progenitor"
"mbokkjbg-1","mbokkjbg-1","Late Erythroid"
"mboljjje-1","mboljjje-1","MPP"
"mbolmpoe-1","mbolmpoe-1","GMP"
"mbonkhha-1","mbonkhha-1","GMP"
"mboofmhe-1","mboofmhe-1","CD8+ T-Cell"
"mbopopac-1","mbopopac-1","Monocyte"
"mbpafjgk-1","mbpafjgk-1","RBC"
"mbpbaiih-1","mbpbaiih-1","RBC"
"mbpcpdae-1","mbpcpdae-1","RBC"
"mbpdclid-1","mbpdclid-1","GMP"
"mbpdihah-1","mbpdihah-1","Early Myeloid Progenitor"
"mbpdpian-1","mbpdpian-1","CD4+ T-Cell"
"mbpejidh-1","mbpejidh-1","GMP"
"mbpfajaj-1","mbpfajaj-1","SEC"
"mbpfdkpj-1","mbpfdkpj-1","Monocyte"
"mbpfkhif-1","mbpfkhif-1","Ba/Eo/Ma"
"mbpgabgc-1","mbpgabgc-1","Early Myeloid Progenitor"
"mbpgangm-1","mbpgangm-1","GMP"
"mbpgmhha-1","mbpgmhha-1","Early Myeloid Progenitor"
"mbphcpak-1","mbphcpak-1","Pro-B"
"mbphffkh-1","mbphffkh-1","SEC"
"mbpjabae-1","mbpjabae-1","GMP"
"mbpjgpfo-1","mbpjgpfo-1","CD8+ T-Cell"
"mbpmbfpl-1","mbpmbfpl-1","GMP"
"mbpmhdmh-1","mbpmhdmh-1","Monocyte"
"mbpmioeh-1","mbpmioeh-1","Early Myeloid Progenitor"
"mbpngefk-1","mbpngefk-1","RBC"
"mbpnkpck-1","mbpnkpck-1","Neutrophil"
"mbpodpko-1","mbpodpko-1","Late Myeloid"
"mbponmah-1","mbponmah-1","Late Erythroid"
"mbppbdlg-1","mbppbdlg-1","Early Myeloid Progenitor"
"mbpphend-1","mbpphend-1","Neutrophil"
"mbppmekc-1","mbppmekc-1","Late Erythroid"
"mcaaeani-1","mcaaeani-1","SEC"
"mcaaeeio-1","mcaaeeio-1","SEC"
"mcaallnd-1","mcaallnd-1","Early Myeloid Progenitor"
"mcaalmbm-1","mcaalmbm-1","Late Myeloid"
"mcaamfda-1","mcaamfda-1","Late Myeloid"
"mcabomoe-1","mcabomoe-1","MPP"
"mcacilbb-1","mcacilbb-1","Pro-B"
"mcadkokk-1","mcadkokk-1","Pre-B"
"mcadlakn-1","mcadlakn-1","RBC"
"mcafgblo-1","mcafgblo-1","Monocyte"
"mcahbfac-1","mcahbfac-1","AEC"
"mcahlpjk-1","mcahlpjk-1","Late Erythroid"
"mcaiicin-1","mcaiicin-1","Late Erythroid"
"mcajmbfg-1","mcajmbfg-1","Early Myeloid Progenitor"
"mcakeodh-1","mcakeodh-1","Ba/Eo/Ma"
"mcalcgnh-1","mcalcgnh-1","MPP"
"mcalejji-1","mcalejji-1","Early Myeloid Progenitor"
"mcalfpbp-1","mcalfpbp-1","Late Erythroid"
"mcanbefk-1","mcanbefk-1","GMP"
"mcanfkko-1","mcanfkko-1","GMP"
"mcaokcno-1","mcaokcno-1","Early Myeloid Progenitor"
"mcapacec-1","mcapacec-1","GMP"
"mcapiakm-1","mcapiakm-1","GMP"
"mcbbholn-1","mcbbholn-1","Early Myeloid Progenitor"
"mcbbnmpa-1","mcbbnmpa-1","Late Myeloid"
"mcbcblko-1","mcbcblko-1","Late Erythroid"
"mcbclail-1","mcbclail-1","GMP"
"mcbefbgk-1","mcbefbgk-1","Cycling HSPC"
"mcbfonkd-1","mcbfonkd-1","Early Myeloid Progenitor"
"mcbghoge-1","mcbghoge-1","AEC"
"mcbheami-1","mcbheami-1","Neutrophil"
"mcbhlkce-1","mcbhlkce-1","Early Myeloid Progenitor"
"mcbhopad-1","mcbhopad-1","SEC"
"mcbjgall-1","mcbjgall-1","RBC"
"mcbjhlmf-1","mcbjhlmf-1","Late Erythroid"
"mcbjjple-1","mcbjjple-1","CD4+ T-Cell"
"mcbjpbna-1","mcbjpbna-1","GMP"
"mcbkfdbm-1","mcbkfdbm-1","GMP"
"mcbldnlo-1","mcbldnlo-1","Late Myeloid"
"mcbleofn-1","mcbleofn-1","Late Myeloid"
"mcblkkpg-1","mcblkkpg-1","Late Erythroid"
"mcbmfnmj-1","mcbmfnmj-1","GMP"
"mcbnfpdd-1","mcbnfpdd-1","AEC"
"mcboehdi-1","mcboehdi-1","Plasma Cell"
"mcbogppn-1","mcbogppn-1","Late Myeloid"
"mcbomeai-1","mcbomeai-1","Adipo-MSC"
"mcbomjbe-1","mcbomjbe-1","GMP"
"mcbpdjig-1","mcbpdjig-1","Monocyte"
"mccacghd-1","mccacghd-1","Adipo-MSC"
"mccbdfco-1","mccbdfco-1","GMP"
"mcccdfll-1","mcccdfll-1","Cycling HSPC"
"mccdeeda-1","mccdeeda-1","Late Erythroid"
"mccfjkep-1","mccfjkep-1","Pre-B"
"mccglbkc-1","mccglbkc-1","Late Myeloid"
"mcchackg-1","mcchackg-1","Late Myeloid"
"mcchdcbn-1","mcchdcbn-1","Pro-B"
"mcchekdf-1","mcchekdf-1","Early Myeloid Progenitor"
"mccidmip-1","mccidmip-1","Adipo-MSC"
"mcckgceg-1","mcckgceg-1","GMP"
"mccknplg-1","mccknplg-1","SEC"
"mccmoakb-1","mccmoakb-1","Early Myeloid Progenitor"
"mccnilgn-1","mccnilgn-1","GMP"
"mccnkbgd-1","mccnkbgd-1","Early Myeloid Progenitor"
"mccnlnbj-1","mccnlnbj-1","Late Erythroid"
"mccokdch-1","mccokdch-1","GMP"
"mccpgfjb-1","mccpgfjb-1","RBC"
"mccpgpbk-1","mccpgpbk-1","Late Erythroid"
"mcdbapjj-1","mcdbapjj-1","SEC"
"mcdbmghm-1","mcdbmghm-1","Early Myeloid Progenitor"
"mcddggln-1","mcddggln-1","GMP"
"mcdecccc-1","mcdecccc-1","Early Myeloid Progenitor"
"mcdedmop-1","mcdedmop-1","Early Myeloid Progenitor"
"mcdfhiab-1","mcdfhiab-1","Late Erythroid"
"mcdfjpno-1","mcdfjpno-1","Late Erythroid"
"mcdidael-1","mcdidael-1","RBC"
"mcdikbbj-1","mcdikbbj-1","MPP"
"mcdjlikn-1","mcdjlikn-1","Early Myeloid Progenitor"
"mcdldmlh-1","mcdldmlh-1","SEC"
"mcdnkebn-1","mcdnkebn-1","Early Myeloid Progenitor"
"mcdnoale-1","mcdnoale-1","GMP"
"mcdocnjb-1","mcdocnjb-1","Late Erythroid"
"mcdoebmb-1","mcdoebmb-1","RBC"
"mcdpljin-1","mcdpljin-1","GMP"
"mceahjeg-1","mceahjeg-1","Early Myeloid Progenitor"
"mceapebe-1","mceapebe-1","Late Erythroid"
"mcebnfga-1","mcebnfga-1","Pro-B"
"mcecdanm-1","mcecdanm-1","Late Myeloid"
"mcedfmef-1","mcedfmef-1","Late Erythroid"
"mceefmkb-1","mceefmkb-1","Late Myeloid"
"mceehpcf-1","mceehpcf-1","Early Myeloid Progenitor"
"mcekhgoi-1","mcekhgoi-1","Late Myeloid"
"mceldbna-1","mceldbna-1","Early Myeloid Progenitor"
"mcenfedl-1","mcenfedl-1","Late Erythroid"
"mcengamo-1","mcengamo-1","Late Erythroid"
"mceoencd-1","mceoencd-1","Pre-B"
"mceokimn-1","mceokimn-1","GMP"
"mcepbgmf-1","mcepbgmf-1","Neutrophil"
"mcfbella-1","mcfbella-1","Monocyte"
"mcfcdkmp-1","mcfcdkmp-1","Late Erythroid"
"mcfdcbni-1","mcfdcbni-1","Adipo-MSC"
"mcfeebbp-1","mcfeebbp-1","Late Myeloid"
"mcfepdmc-1","mcfepdmc-1","Pro-B"
"mcfgmoob-1","mcfgmoob-1","Monocyte"
"mcfhegfd-1","mcfhegfd-1","Late Myeloid"
"mcfjddil-1","mcfjddil-1","Early Myeloid Progenitor"
"mcfkbijj-1","mcfkbijj-1","GMP"
"mcflacbb-1","mcflacbb-1","Early Myeloid Progenitor"
"mcflkkdo-1","mcflkkdo-1","Early Myeloid Progenitor"
"mcfmolkh-1","mcfmolkh-1","Early Myeloid Progenitor"
"mcfndbab-1","mcfndbab-1","GMP"
"mcfonggi-1","mcfonggi-1","Monocyte"
"mcfpkffe-1","mcfpkffe-1","Early Myeloid Progenitor"
"mcgajbpp-1","mcgajbpp-1","Late Myeloid"
"mcgbacpc-1","mcgbacpc-1","GMP"
"mcgcdbbg-1","mcgcdbbg-1","GMP"
"mcgcgdld-1","mcgcgdld-1","RBC"
"mcgekenh-1","mcgekenh-1","RBC"
"mcgfkdcg-1","mcgfkdcg-1","Late Myeloid"
"mcggabil-1","mcggabil-1","Pro-B"
"mcggahci-1","mcggahci-1","RBC"
"mcgledoe-1","mcgledoe-1","Early Myeloid Progenitor"
"mcgpppcd-1","mcgpppcd-1","Early Myeloid Progenitor"
"mchbcafn-1","mchbcafn-1","Late Erythroid"
"mchbifcn-1","mchbifcn-1","Pro-B"
"mchbpbic-1","mchbpbic-1","Early Myeloid Progenitor"
"mchdgklc-1","mchdgklc-1","SEC"
"mchebdkk-1","mchebdkk-1","Late Myeloid"
"mchebeag-1","mchebeag-1","Neutrophil"
"mchedpgd-1","mchedpgd-1","Pro-B"
"mchelofm-1","mchelofm-1","Late Erythroid"
"mchhgnhh-1","mchhgnhh-1","Late Erythroid"
"mchhobcp-1","mchhobcp-1","Late Myeloid"
"mchifpmn-1","mchifpmn-1","GMP"
"mchjpfib-1","mchjpfib-1","GMP"
"mchlhlap-1","mchlhlap-1","GMP"
"mchlkaec-1","mchlkaec-1","RBC"
"mchlmnpa-1","mchlmnpa-1","Late Erythroid"
"mchmdgeb-1","mchmdgeb-1","Neutrophil"
"mchmeihg-1","mchmeihg-1","Late Erythroid"
"mchnhgii-1","mchnhgii-1","GMP"
"mchnmlhl-1","mchnmlhl-1","GMP"
"mcibnbkp-1","mcibnbkp-1","RBC"
"mciddiam-1","mciddiam-1","Early Myeloid Progenitor"
"mcidkopa-1","mcidkopa-1","Neutrophil"
"mciginpi-1","mciginpi-1","Late Myeloid"
"mcijibfn-1","mcijibfn-1","Late Myeloid"
"mcikoghl-1","mcikoghl-1","CD4+ T-Cell"
"mcikpjgg-1","mcikpjgg-1","Early Myeloid Progenitor"
"mcilibgk-1","mcilibgk-1","AEC"
"mciljfek-1","mciljfek-1","Osteoblast"
"mcimelod-1","mcimelod-1","Early Myeloid Progenitor"
"mcimmpkl-1","mcimmpkl-1","Late Myeloid"
"mcimoeae-1","mcimoeae-1","Late Myeloid"
"mcinhfjg-1","mcinhfjg-1","GMP"
"mcinmiea-1","mcinmiea-1","Early Myeloid Progenitor"
"mcinpcep-1","mcinpcep-1","Adipo-MSC"
"mciplgco-1","mciplgco-1","Late Erythroid"
"mcjbikgm-1","mcjbikgm-1","Early Myeloid Progenitor"
"mcjboapn-1","mcjboapn-1","Early Myeloid Progenitor"
"mcjbpkog-1","mcjbpkog-1","Late Erythroid"
"mcjceeoo-1","mcjceeoo-1","Early Myeloid Progenitor"
"mcjclnlf-1","mcjclnlf-1","CD4+ T-Cell"
"mcjcphjh-1","mcjcphjh-1","Late Myeloid"
"mcjgbkgc-1","mcjgbkgc-1","SEC"
"mcjhcopi-1","mcjhcopi-1","Late Erythroid"
"mcjimjaa-1","mcjimjaa-1","GMP"
"mcjkoaic-1","mcjkoaic-1","GMP"
"mcjmaomo-1","mcjmaomo-1","Early Myeloid Progenitor"
"mcjncgbh-1","mcjncgbh-1","Early Myeloid Progenitor"
"mcjngkde-1","mcjngkde-1","GMP"
"mcjofbbj-1","mcjofbbj-1","Early Myeloid Progenitor"
"mcjpdemm-1","mcjpdemm-1","Mature B"
"mckbkhfd-1","mckbkhfd-1","Early Myeloid Progenitor"
"mckdcaaf-1","mckdcaaf-1","GMP"
"mckdkpoa-1","mckdkpoa-1","Early Myeloid Progenitor"
"mckgfiei-1","mckgfiei-1","Early Myeloid Progenitor"
"mckgipcc-1","mckgipcc-1","Early Myeloid Progenitor"
"mckhjaod-1","mckhjaod-1","Early Myeloid Progenitor"
"mckjpdpb-1","mckjpdpb-1","Early Myeloid Progenitor"
"mckkfdoj-1","mckkfdoj-1","Late Myeloid"
"mcklbogd-1","mcklbogd-1","Early Myeloid Progenitor"
"mckpbknm-1","mckpbknm-1","Early Myeloid Progenitor"
"mclbgbgo-1","mclbgbgo-1","Early Myeloid Progenitor"
"mclblgld-1","mclblgld-1","CD8+ T-Cell"
"mclbopge-1","mclbopge-1","CD8+ T-Cell"
"mclckkjn-1","mclckkjn-1","Late Myeloid"
"mclclddo-1","mclclddo-1","GMP"
"mcldccbo-1","mcldccbo-1","Early Myeloid Progenitor"
"mcldjlke-1","mcldjlke-1","Early Myeloid Progenitor"
"mclgpkni-1","mclgpkni-1","GMP"
"mcljkmla-1","mcljkmla-1","Early Myeloid Progenitor"
"mcljmbgg-1","mcljmbgg-1","GMP"
"mcllioia-1","mcllioia-1","GMP"
"mcllkiep-1","mcllkiep-1","CD8+ T-Cell"
"mclmbfff-1","mclmbfff-1","GMP"
"mclmehah-1","mclmehah-1","GMP"
"mclnakmc-1","mclnakmc-1","Early Myeloid Progenitor"
"mclooego-1","mclooego-1","Late Erythroid"
"mcmafgln-1","mcmafgln-1","Late Erythroid"
"mcmbpnea-1","mcmbpnea-1","MPP"
"mcmckdlp-1","mcmckdlp-1","Early Myeloid Progenitor"
"mcmdlpgm-1","mcmdlpgm-1","pDC"
"mcmfamlh-1","mcmfamlh-1","Late Myeloid"
"mcmfdnpm-1","mcmfdnpm-1","Late Myeloid"
"mcmjfmke-1","mcmjfmke-1","GMP"
"mcmkacfi-1","mcmkacfi-1","Neutrophil"
"mcmlpphk-1","mcmlpphk-1","Late Myeloid"
"mcmnppkf-1","mcmnppkf-1","Osteoblast"
"mcmoaein-1","mcmoaein-1","Osteoblast"
"mcmobgpd-1","mcmobgpd-1","GMP"
"mcmooklc-1","mcmooklc-1","Plasma Cell"
"mcmpfank-1","mcmpfank-1","Plasma Cell"
"mcmphbem-1","mcmphbem-1","Early Myeloid Progenitor"
"mcnafocb-1","mcnafocb-1","GMP"
"mcnajjlp-1","mcnajjlp-1","Late Myeloid"
"mcnalkma-1","mcnalkma-1","Late Myeloid"
"mcnbpjle-1","mcnbpjle-1","Early Myeloid Progenitor"
"mcnfchgg-1","mcnfchgg-1","Fibro-MSC"
"mcngamip-1","mcngamip-1","Early Myeloid Progenitor"
"mcnhanpb-1","mcnhanpb-1","RBC"
"mcnhjgmp-1","mcnhjgmp-1","Late Myeloid"
"mcnhnkei-1","mcnhnkei-1","Late Erythroid"
"mcniejkl-1","mcniejkl-1","Late Myeloid"
"mcnimnbn-1","mcnimnbn-1","Early Myeloid Progenitor"
"mcnjanjg-1","mcnjanjg-1","GMP"
"mcnkgigi-1","mcnkgigi-1","Osteoblast"
"mcnlebli-1","mcnlebli-1","Early Myeloid Progenitor"
"mcnlhdlh-1","mcnlhdlh-1","GMP"
"mcnpbmjk-1","mcnpbmjk-1","Early Myeloid Progenitor"
"mcoalgbk-1","mcoalgbk-1","GMP"
"mcockdcl-1","mcockdcl-1","Osteoblast"
"mcofilkk-1","mcofilkk-1","Early Myeloid Progenitor"
"mcogbokh-1","mcogbokh-1","Early Myeloid Progenitor"
"mcokegpb-1","mcokegpb-1","Early Myeloid Progenitor"
"mcokfooi-1","mcokfooi-1","GMP"
"mcokihjh-1","mcokihjh-1","Osteoblast"
"mcokmdll-1","mcokmdll-1","CD4+ T-Cell"
"mcokpfbi-1","mcokpfbi-1","Late Myeloid"
"mcondnkk-1","mcondnkk-1","Neutrophil"
"mconkhmd-1","mconkhmd-1","Pre-Pro B"
"mcoodepk-1","mcoodepk-1","Cycling HSPC"
"mcpacalb-1","mcpacalb-1","Early Myeloid Progenitor"
"mcpbdfbc-1","mcpbdfbc-1","GMP"
"mcpbdkcf-1","mcpbdkcf-1","Osteoblast"
"mcpbfnah-1","mcpbfnah-1","Late Erythroid"
"mcpekjei-1","mcpekjei-1","Neutrophil"
"mcpfemdg-1","mcpfemdg-1","Late Erythroid"
"mcpglpdh-1","mcpglpdh-1","Osteoblast"
"mcphljcb-1","mcphljcb-1","Osteoblast"
"mcpifkno-1","mcpifkno-1","Osteoblast"
"mcpigphd-1","mcpigphd-1","Osteoblast"
"mcpimnek-1","mcpimnek-1","Plasma Cell"
"mcpkpgbp-1","mcpkpgbp-1","Osteoblast"
"mcplgehj-1","mcplgehj-1","Osteoblast"
"mcplkeca-1","mcplkeca-1","Osteoblast"
"mdabkgae-1","mdabkgae-1","Osteoblast"
"mdadbjgg-1","mdadbjgg-1","Early Myeloid Progenitor"
"mdadfghm-1","mdadfghm-1","Early Myeloid Progenitor"
"mdaklefc-1","mdaklefc-1","Cycling HSPC"
"mdakpbeo-1","mdakpbeo-1","Early Myeloid Progenitor"
"mdalajch-1","mdalajch-1","Late Erythroid"
"mdaldine-1","mdaldine-1","Late Erythroid"
"mdangkdc-1","mdangkdc-1","Monocyte"
"mdaoabig-1","mdaoabig-1","Late Myeloid"
"mdaopnkf-1","mdaopnkf-1","GMP"
"mdapldfd-1","mdapldfd-1","RBC"
"mdbafjhg-1","mdbafjhg-1","Late Myeloid"
"mdbbiphh-1","mdbbiphh-1","Monocyte"
"mdbccngi-1","mdbccngi-1","GMP"
"mdbcmjgf-1","mdbcmjgf-1","Early Myeloid Progenitor"
"mdbcpdmc-1","mdbcpdmc-1","Late Myeloid"
"mdbenbio-1","mdbenbio-1","Late Myeloid"
"mdbfedib-1","mdbfedib-1","Monocyte"
"mdbfgndn-1","mdbfgndn-1","Early Myeloid Progenitor"
"mdbfhhfk-1","mdbfhhfk-1","Late Myeloid"
"mdbgclim-1","mdbgclim-1","Late Erythroid"
"mdbgkdpb-1","mdbgkdpb-1","Early Myeloid Progenitor"
"mdbicaae-1","mdbicaae-1","Early Myeloid Progenitor"
"mdbidbhh-1","mdbidbhh-1","Early Myeloid Progenitor"
"mdbkgogj-1","mdbkgogj-1","Neutrophil"
"mdblnehb-1","mdblnehb-1","Early Myeloid Progenitor"
"mdbmnnee-1","mdbmnnee-1","Early Myeloid Progenitor"
"mdbmogpd-1","mdbmogpd-1","MPP"
"mdbmpefd-1","mdbmpefd-1","Late Erythroid"
"mdbnpbbf-1","mdbnpbbf-1","GMP"
"mdbnpfck-1","mdbnpfck-1","Early Myeloid Progenitor"
"mdcahcfn-1","mdcahcfn-1","Early Myeloid Progenitor"
"mdcbinnl-1","mdcbinnl-1","Late Myeloid"
"mdcbmelk-1","mdcbmelk-1","Plasma Cell"
"mdccaago-1","mdccaago-1","Osteoblast"
"mdccahlb-1","mdccahlb-1","Plasma Cell"
"mdccdbae-1","mdccdbae-1","Monocyte"
"mdcchmab-1","mdcchmab-1","Late Myeloid"
"mdcdfghi-1","mdcdfghi-1","Early Myeloid Progenitor"
"mdcedjgg-1","mdcedjgg-1","Late Myeloid"
"mdcfkllp-1","mdcfkllp-1","Late Erythroid"
"mdcgbhbl-1","mdcgbhbl-1","Late Erythroid"
"mdckjiod-1","mdckjiod-1","RBC"
"mdcoeami-1","mdcoeami-1","RBC"
"mdcofced-1","mdcofced-1","GMP"
"mdcohkfc-1","mdcohkfc-1","Ba/Eo/Ma"
"mdcohmpg-1","mdcohmpg-1","GMP"
"mdcoklkk-1","mdcoklkk-1","Late Erythroid"
"mdcoljdj-1","mdcoljdj-1","MPP"
"mdconega-1","mdconega-1","GMP"
"mddabhaj-1","mddabhaj-1","Early Myeloid Progenitor"
"mddacieb-1","mddacieb-1","Early Myeloid Progenitor"
"mdddhedm-1","mdddhedm-1","Early Myeloid Progenitor"
"mddemdod-1","mddemdod-1","CD8+ T-Cell"
"mddghbjm-1","mddghbjm-1","Late Erythroid"
"mddhpfeh-1","mddhpfeh-1","Mature B"
"mddinjkp-1","mddinjkp-1","GMP"
"mddkkjan-1","mddkkjan-1","Adipo-MSC"
"mddlidmh-1","mddlidmh-1","Early Myeloid Progenitor"
"mddnckfd-1","mddnckfd-1","Adipo-MSC"
"mddnfcmf-1","mddnfcmf-1","Pre-Pro B"
"mdeadkjl-1","mdeadkjl-1","Early Myeloid Progenitor"
"mdefbpkl-1","mdefbpkl-1","SEC"
"mdegccoi-1","mdegccoi-1","RBC"
"mdegnnlh-1","mdegnnlh-1","RBC"
"mdehphch-1","mdehphch-1","Late Myeloid"
"mdeipjjj-1","mdeipjjj-1","Late Myeloid"
"mdejhpag-1","mdejhpag-1","Early Myeloid Progenitor"
"mdekonlc-1","mdekonlc-1","Osteoblast"
"mdelhnfm-1","mdelhnfm-1","RBC"
"mdemecom-1","mdemecom-1","MPP"
"mdenhjab-1","mdenhjab-1","GMP"
"mdenlokd-1","mdenlokd-1","GMP"
"mdeondcl-1","mdeondcl-1","Monocyte"
"mdepihof-1","mdepihof-1","RBC"
"mdepmjke-1","mdepmjke-1","MPP"
"mdfbknli-1","mdfbknli-1","RBC"
"mdfdflkf-1","mdfdflkf-1","Late Myeloid"
"mdfdpmdk-1","mdfdpmdk-1","Late Erythroid"
"mdfeckli-1","mdfeckli-1","GMP"
"mdfgceci-1","mdfgceci-1","Osteoblast"
"mdfgdkoj-1","mdfgdkoj-1","GMP"
"mdfgobmg-1","mdfgobmg-1","Early Myeloid Progenitor"
"mdflhbfh-1","mdflhbfh-1","MPP"
"mdflican-1","mdflican-1","Adipo-MSC"
"mdfmampe-1","mdfmampe-1","RBC"
"mdfmbcpa-1","mdfmbcpa-1","GMP"
"mdfmbghn-1","mdfmbghn-1","Neutrophil"
"mdfmphdk-1","mdfmphdk-1","GMP"
"mdfnjddi-1","mdfnjddi-1","GMP"
"mdfpmmie-1","mdfpmmie-1","GMP"
"mdfppaij-1","mdfppaij-1","Osteo-MSC"
"mdgbaije-1","mdgbaije-1","Osteoblast"
"mdgbgbok-1","mdgbgbok-1","Late Erythroid"
"mdgbgoff-1","mdgbgoff-1","Early Myeloid Progenitor"
"mdgciael-1","mdgciael-1","Cycling HSPC"
"mdgcoajg-1","mdgcoajg-1","Late Erythroid"
"mdgdoelc-1","mdgdoelc-1","Monocyte"
"mdgedcfd-1","mdgedcfd-1","Early Myeloid Progenitor"
"mdgfgaad-1","mdgfgaad-1","Early Myeloid Progenitor"
"mdggeacm-1","mdggeacm-1","Early Myeloid Progenitor"
"mdgjacib-1","mdgjacib-1","MPP"
"mdgjaklf-1","mdgjaklf-1","MPP"
"mdgkiimi-1","mdgkiimi-1","Late Erythroid"
"mdgmohjd-1","mdgmohjd-1","Early Myeloid Progenitor"
"mdgnnfjf-1","mdgnnfjf-1","Late Erythroid"
"mdhadpid-1","mdhadpid-1","Early Myeloid Progenitor"
"mdhbaplf-1","mdhbaplf-1","Early Myeloid Progenitor"
"mdhbbaie-1","mdhbbaie-1","Early Myeloid Progenitor"
"mdhclomn-1","mdhclomn-1","Early Myeloid Progenitor"
"mdhdekec-1","mdhdekec-1","GMP"
"mdhdoacm-1","mdhdoacm-1","Late Erythroid"
"mdhfdcok-1","mdhfdcok-1","Late Erythroid"
"mdhgengn-1","mdhgengn-1","Late Myeloid"
"mdhgmeia-1","mdhgmeia-1","RBC"
"mdhgpkoh-1","mdhgpkoh-1","RBC"
"mdhhdcea-1","mdhhdcea-1","Neutrophil"
"mdhioeni-1","mdhioeni-1","Neutrophil"
"mdhnpfge-1","mdhnpfge-1","Monocyte"
"mdhoanmc-1","mdhoanmc-1","Late Erythroid"
"mdhpmnhh-1","mdhpmnhh-1","Late Myeloid"
"mdiekfin-1","mdiekfin-1","Early Myeloid Progenitor"
"mdifmijn-1","mdifmijn-1","Late Erythroid"
"mdifoijb-1","mdifoijb-1","Late Erythroid"
"mdiihjdo-1","mdiihjdo-1","Late Erythroid"
"mdijanba-1","mdijanba-1","Late Myeloid"
"mdijlnbj-1","mdijlnbj-1","Late Erythroid"
"mdiolgib-1","mdiolgib-1","RBC"
"mdiondop-1","mdiondop-1","GMP"
"mdipboli-1","mdipboli-1","Adipo-MSC"
"mdipdflm-1","mdipdflm-1","RBC"
"mdjaadfk-1","mdjaadfk-1","MPP"
"mdjabdpo-1","mdjabdpo-1","RBC"
"mdjaidbm-1","mdjaidbm-1","Late Erythroid"
"mdjajgik-1","mdjajgik-1","Late Erythroid"
"mdjankgc-1","mdjankgc-1","Late Myeloid"
"mdjaplfh-1","mdjaplfh-1","Late Erythroid"
"mdjdobba-1","mdjdobba-1","Late Erythroid"
"mdjemfak-1","mdjemfak-1","Late Erythroid"
"mdjflond-1","mdjflond-1","CD8+ T-Cell"
"mdjggedd-1","mdjggedd-1","Late Erythroid"
"mdjhlbhi-1","mdjhlbhi-1","Late Erythroid"
"mdjhoejg-1","mdjhoejg-1","Late Erythroid"
"mdjiaadb-1","mdjiaadb-1","Late Erythroid"
"mdjieolj-1","mdjieolj-1","Late Myeloid"
"mdjilajl-1","mdjilajl-1","Late Erythroid"
"mdjilmfi-1","mdjilmfi-1","Early Myeloid Progenitor"
"mdjkhpif-1","mdjkhpif-1","Late Erythroid"
"mdjnaheo-1","mdjnaheo-1","SEC"
"mdjpngkl-1","mdjpngkl-1","Late Myeloid"
"mdkaaafj-1","mdkaaafj-1","Late Myeloid"
"mdkadhbp-1","mdkadhbp-1","Early Myeloid Progenitor"
"mdkbmmlp-1","mdkbmmlp-1","Early Myeloid Progenitor"
"mdkcdmpg-1","mdkcdmpg-1","Late Myeloid"
"mdkcgofb-1","mdkcgofb-1","Late Myeloid"
"mdkcokdh-1","mdkcokdh-1","Late Myeloid"
"mdkdcabp-1","mdkdcabp-1","Ba/Eo/Ma"
"mdkepabd-1","mdkepabd-1","Late Erythroid"
"mdkfjdag-1","mdkfjdag-1","Early Myeloid Progenitor"
"mdkfpjbe-1","mdkfpjbe-1","Late Myeloid"
"mdkggjlb-1","mdkggjlb-1","Late Myeloid"
"mdkghcdm-1","mdkghcdm-1","Late Myeloid"
"mdkglike-1","mdkglike-1","CD8+ T-Cell"
"mdkhnnhk-1","mdkhnnhk-1","RBC"
"mdkibdma-1","mdkibdma-1","Late Myeloid"
"mdkjnkof-1","mdkjnkof-1","Late Erythroid"
"mdkkbiei-1","mdkkbiei-1","Late Myeloid"
"mdkkokek-1","mdkkokek-1","RBC"
"mdkldaad-1","mdkldaad-1","Late Erythroid"
"mdkmjhma-1","mdkmjhma-1","Late Erythroid"
"mdkodbdb-1","mdkodbdb-1","Late Erythroid"
"mdkodhil-1","mdkodhil-1","Late Erythroid"
"mdlacmmo-1","mdlacmmo-1","Late Erythroid"
"mdlaklck-1","mdlaklck-1","Late Erythroid"
"mdlanhnn-1","mdlanhnn-1","MPP"
