"","cell_id","group"
"lkejclpj-1","lkejclpj-1","Pre-B"
"lkenkjga-1","lkenkjga-1","AEC"
"lkfanfmj-1","lkfanfmj-1","Not-mapped"
"lkfanmib-1","lkfanmib-1","Neutrophil"
"lkfcfeie-1","lkfcfeie-1","Not-mapped"
"lkfcifpm-1","lkfcifpm-1","CD8+ T-Cell"
"lkfdfbmm-1","lkfdfbmm-1","Plasma Cell"
"lkfdpnkg-1","lkfdpnkg-1","Not-mapped"
"lkfehahe-1","lkfehahe-1","Not-mapped"
"lkfgpaal-1","lkfgpaal-1","Late Erythroid"
"lkfhhcba-1","lkfhhcba-1","Late Erythroid"
"lkfhlcci-1","lkfhlcci-1","Neutrophil"
"lkfhmpjj-1","lkfhmpjj-1","Not-mapped"
"lkfkhice-1","lkfkhice-1","Not-mapped"
"lkfkpmnp-1","lkfkpmnp-1","Plasma Cell"
"lkfliajl-1","lkfliajl-1","Not-mapped"
"lkfodgik-1","lkfodgik-1","GMP"
"lkfpecod-1","lkfpecod-1","Late Erythroid"
"lkgbcial-1","lkgbcial-1","Not-mapped"
"lkgbhkob-1","lkgbhkob-1","Early Myeloid Progenitor"
"lkgbpoah-1","lkgbpoah-1","Monocyte"
"lkggnefh-1","lkggnefh-1","Late Erythroid"
"lkggoioe-1","lkggoioe-1","Not-mapped"
"lkghfgdf-1","lkghfgdf-1","Not-mapped"
"lkgilkfi-1","lkgilkfi-1","Early Myeloid Progenitor"
"lkgjanpe-1","lkgjanpe-1","Not-mapped"
"lkgjihbp-1","lkgjihbp-1","CD8+ T-Cell"
"lkgjmkhf-1","lkgjmkhf-1","GMP"
"lkgjnngf-1","lkgjnngf-1","Late Erythroid"
"lkgkcflm-1","lkgkcflm-1","Not-mapped"
"lkgklhoh-1","lkgklhoh-1","Not-mapped"
"lkglfepe-1","lkglfepe-1","Neutrophil"
"lkgmddjn-1","lkgmddjn-1","Not-mapped"
"lkgpggdf-1","lkgpggdf-1","Not-mapped"
"lkheidjj-1","lkheidjj-1","GMP"
"lkhfejeb-1","lkhfejeb-1","Not-mapped"
"lkhfmobk-1","lkhfmobk-1","Ba/Eo/Ma"
"lkhfnbak-1","lkhfnbak-1","Late Erythroid"
"lkhhflpi-1","lkhhflpi-1","Not-mapped"
"lkhijhlm-1","lkhijhlm-1","Not-mapped"
"lkhimnal-1","lkhimnal-1","Not-mapped"
"lkhkmlac-1","lkhkmlac-1","Late Erythroid"
"lkhlhedh-1","lkhlhedh-1","Not-mapped"
"lkhlipfi-1","lkhlipfi-1","Early Myeloid Progenitor"
"lkhpcggm-1","lkhpcggm-1","Late Myeloid"
"lkianacf-1","lkianacf-1","Not-mapped"
"lkibioej-1","lkibioej-1","RBC"
"lkickfpf-1","lkickfpf-1","Not-mapped"
"lkiclfpk-1","lkiclfpk-1","Late Myeloid"
"lkicmmmb-1","lkicmmmb-1","Not-mapped"
"lkieakga-1","lkieakga-1","Not-mapped"
"lkielgja-1","lkielgja-1","Not-mapped"
"lkihjmim-1","lkihjmim-1","Late Erythroid"
"lkiichba-1","lkiichba-1","Not-mapped"
"lkiihgia-1","lkiihgia-1","Late Erythroid"
"lkiinffb-1","lkiinffb-1","Late Erythroid"
"lkiioefe-1","lkiioefe-1","RBC"
"lkimccjb-1","lkimccjb-1","Not-mapped"
"lkimgkcd-1","lkimgkcd-1","AEC"
"lkimkojl-1","lkimkojl-1","Pre-B"
"lkiokfpg-1","lkiokfpg-1","Late Erythroid"
"lkjahfpm-1","lkjahfpm-1","Late Myeloid"
"lkjapioj-1","lkjapioj-1","Not-mapped"
"lkjdabbe-1","lkjdabbe-1","CD8+ T-Cell"
"lkjdkhke-1","lkjdkhke-1","Not-mapped"
"lkjfallk-1","lkjfallk-1","Late Erythroid"
"lkjfaocg-1","lkjfaocg-1","RBC"
"lkjfebfp-1","lkjfebfp-1","Not-mapped"
"lkjfnjbj-1","lkjfnjbj-1","Not-mapped"
"lkjhblfm-1","lkjhblfm-1","RBC"
"lkjhlcfp-1","lkjhlcfp-1","Neutrophil"
"lkjjaiha-1","lkjjaiha-1","Not-mapped"
"lkjjajce-1","lkjjajce-1","Not-mapped"
"lkjlahne-1","lkjlahne-1","Late Erythroid"
"lkjmabgn-1","lkjmabgn-1","Not-mapped"
"lkjmdmga-1","lkjmdmga-1","Not-mapped"
"lkjoaffc-1","lkjoaffc-1","Late Erythroid"
"lkjojfcc-1","lkjojfcc-1","Not-mapped"
"lkjpdcde-1","lkjpdcde-1","Not-mapped"
"lkkadied-1","lkkadied-1","Not-mapped"
"lkkaifkf-1","lkkaifkf-1","Ba/Eo/Ma"
"lkkceckf-1","lkkceckf-1","Cycling HSPC"
"lkkekjbl-1","lkkekjbl-1","Not-mapped"
"lkkihnkn-1","lkkihnkn-1","Not-mapped"
"lkkiieih-1","lkkiieih-1","Not-mapped"
"lkkjgabn-1","lkkjgabn-1","Not-mapped"
"lkklincc-1","lkklincc-1","Not-mapped"
"lkkpljdd-1","lkkpljdd-1","Not-mapped"
"lklbjife-1","lklbjife-1","CD8+ T-Cell"
"lkleiejc-1","lkleiejc-1","Early Myeloid Progenitor"
"lklhigfj-1","lklhigfj-1","Not-mapped"
"lklhohia-1","lklhohia-1","Not-mapped"
"lklklgie-1","lklklgie-1","Late Erythroid"
"lkllpdpl-1","lkllpdpl-1","Mature B"
"lklmcfko-1","lklmcfko-1","Not-mapped"
"lkmabemm-1","lkmabemm-1","Not-mapped"
"lkmbmmln-1","lkmbmmln-1","RBC"
"lkmgolfa-1","lkmgolfa-1","Late Erythroid"
"lkmhfeao-1","lkmhfeao-1","Neutrophil"
"lkmhlnpd-1","lkmhlnpd-1","Not-mapped"
"lkmicfan-1","lkmicfan-1","Not-mapped"
"lkmieamk-1","lkmieamk-1","Not-mapped"
"lkmjnikd-1","lkmjnikd-1","CD8+ T-Cell"
"lkmldhfd-1","lkmldhfd-1","RBC"
"lkmlghcd-1","lkmlghcd-1","RBC"
"lkmmahjd-1","lkmmahjd-1","Not-mapped"
"lkmnfjod-1","lkmnfjod-1","Pre-B"
"lknaapbl-1","lknaapbl-1","Plasma Cell"
"lknagkkf-1","lknagkkf-1","Not-mapped"
"lknamhhc-1","lknamhhc-1","Not-mapped"
"lkncbohb-1","lkncbohb-1","Not-mapped"
"lkncpjeo-1","lkncpjeo-1","CD8+ T-Cell"
"lknehcld-1","lknehcld-1","Not-mapped"
"lkngljhp-1","lkngljhp-1","Not-mapped"
"lknhgkai-1","lknhgkai-1","Not-mapped"
"lknhhajp-1","lknhhajp-1","AEC"
"lkningjn-1","lkningjn-1","Not-mapped"
"lknjeojb-1","lknjeojb-1","Not-mapped"
"lknkaepm-1","lknkaepm-1","Plasma Cell"
"lknkfgno-1","lknkfgno-1","Late Myeloid"
"lknlnpnc-1","lknlnpnc-1","Not-mapped"
"lknloafo-1","lknloafo-1","Mature B"
"lknobnoi-1","lknobnoi-1","Early Myeloid Progenitor"
"lknpafil-1","lknpafil-1","Not-mapped"
"lkoagagd-1","lkoagagd-1","Neutrophil"
"lkoagnmp-1","lkoagnmp-1","Early Myeloid Progenitor"
"lkobpjfl-1","lkobpjfl-1","Plasma Cell"
"lkoepekk-1","lkoepekk-1","Early Myeloid Progenitor"
"lkohhiop-1","lkohhiop-1","Late Myeloid"
"lkohkdad-1","lkohkdad-1","Not-mapped"
"lkojalga-1","lkojalga-1","Not-mapped"
"lkojmkoe-1","lkojmkoe-1","Plasma Cell"
"lkoliael-1","lkoliael-1","Not-mapped"
"lkongodn-1","lkongodn-1","Not-mapped"
"lkoogbah-1","lkoogbah-1","Not-mapped"
"lkookkpg-1","lkookkpg-1","Not-mapped"
"lkoplebg-1","lkoplebg-1","Late Myeloid"
"lkoplghn-1","lkoplghn-1","Pre-B"
"lkoplpma-1","lkoplpma-1","Not-mapped"
"lkpabmob-1","lkpabmob-1","Plasma Cell"
"lkpbfinp-1","lkpbfinp-1","GMP"
"lkpdbjdk-1","lkpdbjdk-1","Not-mapped"
"lkpdlngo-1","lkpdlngo-1","Early Myeloid Progenitor"
"lkpebllk-1","lkpebllk-1","Late Erythroid"
"lkpgpphj-1","lkpgpphj-1","Not-mapped"
"lkpiacid-1","lkpiacid-1","Macrophages"
"lkpijkid-1","lkpijkid-1","Not-mapped"
"lkpjglmk-1","lkpjglmk-1","Not-mapped"
"lkpjkjnd-1","lkpjkjnd-1","Not-mapped"
"lkpjlcbd-1","lkpjlcbd-1","Not-mapped"
"lkplljon-1","lkplljon-1","Adipo-MSC"
"lkplmohd-1","lkplmohd-1","Not-mapped"
"lkpmcilo-1","lkpmcilo-1","Not-mapped"
"lkpmhdch-1","lkpmhdch-1","CD4+ T-Cell"
"lkpnkpfi-1","lkpnkpfi-1","Not-mapped"
"lkpnloka-1","lkpnloka-1","Not-mapped"
"lkpoeagi-1","lkpoeagi-1","Not-mapped"
"lkpppfai-1","lkpppfai-1","Neutrophil"
"lkppppol-1","lkppppol-1","RBC"
"llabdgpo-1","llabdgpo-1","RBC"
"llabhied-1","llabhied-1","Not-mapped"
"llabmfec-1","llabmfec-1","Late Erythroid"
"llagbkmn-1","llagbkmn-1","Not-mapped"
"llagplek-1","llagplek-1","CD4+ T-Cell"
"llajcfcm-1","llajcfcm-1","Not-mapped"
"llalcbap-1","llalcbap-1","Not-mapped"
"llalckig-1","llalckig-1","Late Erythroid"
"llaldela-1","llaldela-1","RBC"
"llampgil-1","llampgil-1","Late Erythroid"
"llaonakl-1","llaonakl-1","GMP"
"llapfgjj-1","llapfgjj-1","HSC"
"llapjhbl-1","llapjhbl-1","Plasma Cell"
"llapohlk-1","llapohlk-1","Monocyte"
"llbamgcc-1","llbamgcc-1","Not-mapped"
"llbbbobb-1","llbbbobb-1","Late Erythroid"
"llbecaem-1","llbecaem-1","Not-mapped"
"llbglala-1","llbglala-1","Not-mapped"
"llbglgco-1","llbglgco-1","AEC"
"llbhogga-1","llbhogga-1","Late Erythroid"
"llbhplif-1","llbhplif-1","Neutrophil"
"llblpfih-1","llblpfih-1","AEC"
"llbofidi-1","llbofidi-1","AEC"
"llbokjhm-1","llbokjhm-1","Mature B"
"llcbckhl-1","llcbckhl-1","CD4+ T-Cell"
"llcbipng-1","llcbipng-1","Not-mapped"
"llccbidb-1","llccbidb-1","Late Myeloid"
"llccjene-1","llccjene-1","Not-mapped"
"llcdflde-1","llcdflde-1","Neutrophil"
"llceaapf-1","llceaapf-1","Not-mapped"
"llcfpfoe-1","llcfpfoe-1","Not-mapped"
"llcgbmen-1","llcgbmen-1","Monocyte"
"llchdeib-1","llchdeib-1","RBC"
"llckekel-1","llckekel-1","Not-mapped"
"llcmigdh-1","llcmigdh-1","Not-mapped"
"llcmlklm-1","llcmlklm-1","Not-mapped"
"llcnfdce-1","llcnfdce-1","Late Erythroid"
"llcocmch-1","llcocmch-1","Plasma Cell"
"llcopcfc-1","llcopcfc-1","Ba/Eo/Ma"
"llcpkoic-1","llcpkoic-1","Not-mapped"
"llcpnale-1","llcpnale-1","CD4+ T-Cell"
"lldcnibm-1","lldcnibm-1","RBC"
"lldcogoe-1","lldcogoe-1","Not-mapped"
"llddfkpc-1","llddfkpc-1","RBC"
"lldedkmk-1","lldedkmk-1","Neutrophil"
"lldemmdn-1","lldemmdn-1","Ba/Eo/Ma"
"lldfkoom-1","lldfkoom-1","Not-mapped"
"lldhhffi-1","lldhhffi-1","Plasma Cell"
"lldioiah-1","lldioiah-1","CD8+ T-Cell"
"lldkkonf-1","lldkkonf-1","Not-mapped"
"lldlolpk-1","lldlolpk-1","Plasma Cell"
"lldofojc-1","lldofojc-1","Not-mapped"
"lldpcanm-1","lldpcanm-1","Late Myeloid"
"lldpgmcl-1","lldpgmcl-1","Late Erythroid"
"llecdphb-1","llecdphb-1","Neutrophil"
"llecpjhm-1","llecpjhm-1","RBC"
"lledjdik-1","lledjdik-1","Not-mapped"
"lledlnfb-1","lledlnfb-1","Not-mapped"
"lleejimj-1","lleejimj-1","Not-mapped"
"lleemgfm-1","lleemgfm-1","Neutrophil"
"llefbgnc-1","llefbgnc-1","Not-mapped"
"llegjcmh-1","llegjcmh-1","Not-mapped"
"llegnhdb-1","llegnhdb-1","Late Myeloid"
"llejmcpf-1","llejmcpf-1","Not-mapped"
"llemdoii-1","llemdoii-1","Not-mapped"
"llenffea-1","llenffea-1","Not-mapped"
"llepgoii-1","llepgoii-1","Not-mapped"
"llepmgac-1","llepmgac-1","Plasma Cell"
"llfagibe-1","llfagibe-1","Plasma Cell"
"llfaoaof-1","llfaoaof-1","Plasma Cell"
"llfbhcmi-1","llfbhcmi-1","Monocyte"
"llfcbfhf-1","llfcbfhf-1","Not-mapped"
"llfeficf-1","llfeficf-1","Monocyte"
"llfembpl-1","llfembpl-1","Not-mapped"
"llffjiod-1","llffjiod-1","Not-mapped"
"llfiiipm-1","llfiiipm-1","Monocyte"
"llfikmgd-1","llfikmgd-1","Not-mapped"
"llfjcipi-1","llfjcipi-1","Late Erythroid"
"llfkkoam-1","llfkkoam-1","Late Myeloid"
"llfldlkd-1","llfldlkd-1","Late Erythroid"
"llfnepcl-1","llfnepcl-1","Not-mapped"
"llfnlbel-1","llfnlbel-1","CD8+ T-Cell"
"llfnpimi-1","llfnpimi-1","Monocyte"
"llfojdeg-1","llfojdeg-1","GMP"
"llganepf-1","llganepf-1","Macrophages"
"llgbigaj-1","llgbigaj-1","Monocyte"
"llgbpcda-1","llgbpcda-1","Not-mapped"
"llgepmph-1","llgepmph-1","Not-mapped"
"llgfbclm-1","llgfbclm-1","Not-mapped"
"llgfkhbj-1","llgfkhbj-1","RBC"
"llggajpc-1","llggajpc-1","Not-mapped"
"llgjfjjb-1","llgjfjjb-1","RBC"
"llglonbn-1","llglonbn-1","RBC"
"llglplho-1","llglplho-1","Neutrophil"
"llgmlnna-1","llgmlnna-1","Not-mapped"
"llgnipcm-1","llgnipcm-1","Late Myeloid"
"llgpfgkn-1","llgpfgkn-1","Not-mapped"
"llhbgagi-1","llhbgagi-1","Not-mapped"
"llhbnbkm-1","llhbnbkm-1","Not-mapped"
"llhcbegb-1","llhcbegb-1","RBC"
"llhdanpi-1","llhdanpi-1","Pre-B"
"llhdoepa-1","llhdoepa-1","RBC"
"llhdpllb-1","llhdpllb-1","Not-mapped"
"llhgaold-1","llhgaold-1","Not-mapped"
"llhhokdf-1","llhhokdf-1","RBC"
"llhiicdp-1","llhiicdp-1","RBC"
"llhlkjah-1","llhlkjah-1","Not-mapped"
"llhndhfi-1","llhndhfi-1","Not-mapped"
"llhoaede-1","llhoaede-1","Not-mapped"
"llhpbdmm-1","llhpbdmm-1","Not-mapped"
"llhpdaie-1","llhpdaie-1","Not-mapped"
"llhpdcbf-1","llhpdcbf-1","Not-mapped"
"llhpnffc-1","llhpnffc-1","Not-mapped"
"lliaidhk-1","lliaidhk-1","Late Erythroid"
"llibhdkk-1","llibhdkk-1","CD8+ T-Cell"
"llicdoje-1","llicdoje-1","Neutrophil"
"llidmgen-1","llidmgen-1","GMP"
"llieomlo-1","llieomlo-1","Not-mapped"
"lligacif-1","lligacif-1","Not-mapped"
"llihejem-1","llihejem-1","Plasma Cell"
"llikddbh-1","llikddbh-1","Not-mapped"
"llilapjf-1","llilapjf-1","Not-mapped"
"lliledha-1","lliledha-1","Not-mapped"
"llimmcmh-1","llimmcmh-1","Not-mapped"
"llinfhac-1","llinfhac-1","Not-mapped"
"llingcpo-1","llingcpo-1","Not-mapped"
"llinmifb-1","llinmifb-1","Mature B"
"llioafpl-1","llioafpl-1","Not-mapped"
"llioahhg-1","llioahhg-1","CD8+ T-Cell"
"lljbekgb-1","lljbekgb-1","Not-mapped"
"lljbngpi-1","lljbngpi-1","Not-mapped"
"lljchbgc-1","lljchbgc-1","Neutrophil"
"lljecchm-1","lljecchm-1","Not-mapped"
"lljhcfnm-1","lljhcfnm-1","AEC"
"lljhjocb-1","lljhjocb-1","MPP"
"lljjhmmg-1","lljjhmmg-1","Not-mapped"
"lljjndko-1","lljjndko-1","Not-mapped"
"lljkciml-1","lljkciml-1","Late Erythroid"
"lljlgbhp-1","lljlgbhp-1","Early Myeloid Progenitor"
"lljmcahj-1","lljmcahj-1","Not-mapped"
"lljmjkag-1","lljmjkag-1","Early Myeloid Progenitor"
"lljpdgap-1","lljpdgap-1","Not-mapped"
"llkbjpbj-1","llkbjpbj-1","Not-mapped"
"llkblfeo-1","llkblfeo-1","Neutrophil"
"llkdkojc-1","llkdkojc-1","Not-mapped"
"llkechfc-1","llkechfc-1","Not-mapped"
"llkfopmc-1","llkfopmc-1","Late Erythroid"
"llkhanmd-1","llkhanmd-1","Not-mapped"
"llkhbbho-1","llkhbbho-1","Late Myeloid"
"llkhlkmn-1","llkhlkmn-1","Late Erythroid"
"llkidkbh-1","llkidkbh-1","Not-mapped"
"llkjakko-1","llkjakko-1","CD8+ T-Cell"
"llkjiohp-1","llkjiohp-1","Not-mapped"
"llkjmgba-1","llkjmgba-1","Plasma Cell"
"llkkbelg-1","llkkbelg-1","Not-mapped"
"llkkhnjl-1","llkkhnjl-1","Not-mapped"
"llknojch-1","llknojch-1","Plasma Cell"
"llkpkgjl-1","llkpkgjl-1","Not-mapped"
"lllagcaa-1","lllagcaa-1","Not-mapped"
"lllbmbcl-1","lllbmbcl-1","Plasma Cell"
"lllcglhn-1","lllcglhn-1","RBC"
"lllcmkdd-1","lllcmkdd-1","Not-mapped"
"lllehddi-1","lllehddi-1","Not-mapped"
"lllfopde-1","lllfopde-1","Not-mapped"
"lllfpdad-1","lllfpdad-1","Late Erythroid"
"llliiohp-1","llliiohp-1","RBC"
"llljmbla-1","llljmbla-1","RBC"
"lllkicke-1","lllkicke-1","Not-mapped"
"llllgffp-1","llllgffp-1","Late Erythroid"
"lllmheba-1","lllmheba-1","Late Erythroid"
"lllngeff-1","lllngeff-1","Not-mapped"
"lllnkkmd-1","lllnkkmd-1","Not-mapped"
"lllopgjb-1","lllopgjb-1","Pre-B"
"lllpbddb-1","lllpbddb-1","Plasma Cell"
"lllpjcoo-1","lllpjcoo-1","Late Erythroid"
"llmaahgo-1","llmaahgo-1","RBC"
"llmaajlk-1","llmaajlk-1","Late Erythroid"
"llmaejpe-1","llmaejpe-1","Late Erythroid"
"llmaplfp-1","llmaplfp-1","Not-mapped"
"llmcaadb-1","llmcaadb-1","Not-mapped"
"llmcbpjj-1","llmcbpjj-1","Not-mapped"
"llmcmbha-1","llmcmbha-1","GMP"
"llmdidlj-1","llmdidlj-1","Plasma Cell"
"llmeefaa-1","llmeefaa-1","Not-mapped"
"llmejann-1","llmejann-1","Not-mapped"
"llmfbecn-1","llmfbecn-1","CD8+ T-Cell"
"llmfjaop-1","llmfjaop-1","Early Myeloid Progenitor"
"llmglkkk-1","llmglkkk-1","Not-mapped"
"llmmmppa-1","llmmmppa-1","Mature B"
"llmnpkio-1","llmnpkio-1","Not-mapped"
"llmpacpn-1","llmpacpn-1","Plasma Cell"
"llnajlgm-1","llnajlgm-1","Not-mapped"
"llnalnoj-1","llnalnoj-1","Not-mapped"
"llnelloe-1","llnelloe-1","Not-mapped"
"llngcgih-1","llngcgih-1","Plasma Cell"
"llngihek-1","llngihek-1","Late Erythroid"
"llnobnln-1","llnobnln-1","Neutrophil"
"lloagoim-1","lloagoim-1","Not-mapped"
"lloaojbc-1","lloaojbc-1","Late Erythroid"
"lloemoke-1","lloemoke-1","Not-mapped"
"llojlekk-1","llojlekk-1","Pre-B"
"llolfmci-1","llolfmci-1","Not-mapped"
"llollngn-1","llollngn-1","Not-mapped"
"llooeaad-1","llooeaad-1","Pre-B"
"lloohnbj-1","lloohnbj-1","Not-mapped"
"llopmleg-1","llopmleg-1","Plasma Cell"
"llpdpjmk-1","llpdpjmk-1","Plasma Cell"
"llpfanba-1","llpfanba-1","Not-mapped"
"llpfpngg-1","llpfpngg-1","Not-mapped"
"llpgffao-1","llpgffao-1","MPP"
"llpgkeac-1","llpgkeac-1","CD8+ T-Cell"
"llpjhbaa-1","llpjhbaa-1","Not-mapped"
"llpjkkll-1","llpjkkll-1","RBC"
"llpldiji-1","llpldiji-1","Not-mapped"
"llpmgmfk-1","llpmgmfk-1","Not-mapped"
"llpmmadc-1","llpmmadc-1","Not-mapped"
"llpofolf-1","llpofolf-1","Monocyte"
"lmaabmjd-1","lmaabmjd-1","RBC"
"lmaahked-1","lmaahked-1","Not-mapped"
"lmabfhob-1","lmabfhob-1","Not-mapped"
"lmabjehi-1","lmabjehi-1","Not-mapped"
"lmablgja-1","lmablgja-1","Late Erythroid"
"lmadfloa-1","lmadfloa-1","Not-mapped"
"lmaekdjf-1","lmaekdjf-1","Not-mapped"
"lmahecfc-1","lmahecfc-1","Not-mapped"
"lmahmkob-1","lmahmkob-1","Not-mapped"
"lmajgjki-1","lmajgjki-1","Not-mapped"
"lmakogmj-1","lmakogmj-1","AEC"
"lmanpjpf-1","lmanpjpf-1","SEC"
"lmbbmfnp-1","lmbbmfnp-1","Not-mapped"
"lmbeembf-1","lmbeembf-1","Early Myeloid Progenitor"
"lmbenheg-1","lmbenheg-1","Not-mapped"
"lmbgclhb-1","lmbgclhb-1","Not-mapped"
"lmbhninh-1","lmbhninh-1","CD4+ T-Cell"
"lmbjfdna-1","lmbjfdna-1","Mature B"
"lmbjooon-1","lmbjooon-1","Not-mapped"
"lmblaobk-1","lmblaobk-1","Mature B"
"lmbononc-1","lmbononc-1","Not-mapped"
"lmceegkf-1","lmceegkf-1","Mature B"
"lmcfecoa-1","lmcfecoa-1","Not-mapped"
"lmcfhgpj-1","lmcfhgpj-1","Not-mapped"
"lmcjafae-1","lmcjafae-1","Not-mapped"
"lmcjgibc-1","lmcjgibc-1","AEC"
"lmcmfbek-1","lmcmfbek-1","Neutrophil"
"lmcokieh-1","lmcokieh-1","Not-mapped"
"lmdaaplc-1","lmdaaplc-1","CD8+ T-Cell"
"lmdanpnj-1","lmdanpnj-1","Plasma Cell"
"lmddagjj-1","lmddagjj-1","Not-mapped"
"lmddfjdg-1","lmddfjdg-1","Pre-B"
"lmdealpe-1","lmdealpe-1","Not-mapped"
"lmdenmfp-1","lmdenmfp-1","Not-mapped"
"lmdgckmp-1","lmdgckmp-1","Not-mapped"
"lmdjhgfb-1","lmdjhgfb-1","GMP"
"lmdjjihk-1","lmdjjihk-1","Not-mapped"
"lmdlikgg-1","lmdlikgg-1","Monocyte"
"lmdmbdkb-1","lmdmbdkb-1","GMP"
"lmdmglgp-1","lmdmglgp-1","Not-mapped"
"lmdndoib-1","lmdndoib-1","Not-mapped"
"lmdpeanm-1","lmdpeanm-1","Not-mapped"
"lmebjibj-1","lmebjibj-1","CD4+ T-Cell"
"lmedikmo-1","lmedikmo-1","Not-mapped"
"lmeeimim-1","lmeeimim-1","Mature B"
"lmeelopd-1","lmeelopd-1","Not-mapped"
"lmeeohlj-1","lmeeohlj-1","Late Myeloid"
"lmejnkea-1","lmejnkea-1","Not-mapped"
"lmejogpf-1","lmejogpf-1","Plasma Cell"
"lmekinoj-1","lmekinoj-1","Not-mapped"
"lmelebgb-1","lmelebgb-1","Not-mapped"
"lmenenol-1","lmenenol-1","Not-mapped"
"lmeonddi-1","lmeonddi-1","RBC"
"lmepbhog-1","lmepbhog-1","Not-mapped"
"lmepjkmp-1","lmepjkmp-1","RBC"
"lmfckibk-1","lmfckibk-1","RBC"
"lmfcnjkd-1","lmfcnjkd-1","Late Erythroid"
"lmfdnpco-1","lmfdnpco-1","Not-mapped"
"lmfedmjm-1","lmfedmjm-1","Early Myeloid Progenitor"
"lmffcmef-1","lmffcmef-1","Late Erythroid"
"lmfggage-1","lmfggage-1","Not-mapped"
"lmflcbib-1","lmflcbib-1","Not-mapped"
"lmfmccnn-1","lmfmccnn-1","CD8+ T-Cell"
"lmfngdel-1","lmfngdel-1","Late Erythroid"
"lmfnljnj-1","lmfnljnj-1","Not-mapped"
"lmfnnegl-1","lmfnnegl-1","Neutrophil"
"lmfpdobj-1","lmfpdobj-1","Not-mapped"
"lmfpfgki-1","lmfpfgki-1","Not-mapped"
"lmgaalen-1","lmgaalen-1","Early Myeloid Progenitor"
"lmgbnibc-1","lmgbnibc-1","Neutrophil"
"lmgeffdi-1","lmgeffdi-1","Not-mapped"
"lmggdeao-1","lmggdeao-1","Mature B"
"lmgibomn-1","lmgibomn-1","Not-mapped"
"lmgiilll-1","lmgiilll-1","Not-mapped"
"lmgipjdj-1","lmgipjdj-1","Not-mapped"
"lmgkifok-1","lmgkifok-1","Not-mapped"
"lmglhcnb-1","lmglhcnb-1","Late Myeloid"
"lmgnebdm-1","lmgnebdm-1","Plasma Cell"
"lmhbhcbg-1","lmhbhcbg-1","Plasma Cell"
"lmhcphmj-1","lmhcphmj-1","Not-mapped"
"lmhddcdd-1","lmhddcdd-1","Late Erythroid"
"lmhdlgbg-1","lmhdlgbg-1","Not-mapped"
"lmhgmmmh-1","lmhgmmmh-1","Not-mapped"
"lmhhdale-1","lmhhdale-1","Late Erythroid"
"lmhjhfbn-1","lmhjhfbn-1","Not-mapped"
"lmhkjaoe-1","lmhkjaoe-1","Late Myeloid"
"lmhmffkj-1","lmhmffkj-1","Not-mapped"
"lmhmngja-1","lmhmngja-1","Not-mapped"
"lmhngego-1","lmhngego-1","Not-mapped"
"lmhofglo-1","lmhofglo-1","RBC"
"lmhpbdio-1","lmhpbdio-1","Not-mapped"
"lmiacdlm-1","lmiacdlm-1","Neutrophil"
"lmiahkef-1","lmiahkef-1","Not-mapped"
"lmiamigl-1","lmiamigl-1","Adipo-MSC"
"lmidibol-1","lmidibol-1","Not-mapped"
"lmidnngg-1","lmidnngg-1","Plasma Cell"
"lmieaklb-1","lmieaklb-1","Not-mapped"
"lmiedbpb-1","lmiedbpb-1","Not-mapped"
"lmiedlfi-1","lmiedlfi-1","Late Myeloid"
"lmifilmg-1","lmifilmg-1","Plasma Cell"
"lmifmfnh-1","lmifmfnh-1","AEC"
"lmigcfdc-1","lmigcfdc-1","Not-mapped"
"lmigmbip-1","lmigmbip-1","Not-mapped"
"lmihmeae-1","lmihmeae-1","HSC"
"lmihonec-1","lmihonec-1","Not-mapped"
"lmiiacbk-1","lmiiacbk-1","Plasma Cell"
"lmijhpod-1","lmijhpod-1","Not-mapped"
"lmijlnep-1","lmijlnep-1","Neutrophil"
"lmilhjgc-1","lmilhjgc-1","Neutrophil"
"lmilpceb-1","lmilpceb-1","Late Erythroid"
"lmimgiok-1","lmimgiok-1","Late Erythroid"
"lminnoph-1","lminnoph-1","Not-mapped"
"lminomah-1","lminomah-1","Not-mapped"
"lmiokjdh-1","lmiokjdh-1","AEC"
"lmipejgd-1","lmipejgd-1","Not-mapped"
"lmjagnjb-1","lmjagnjb-1","Plasma Cell"
"lmjapica-1","lmjapica-1","Not-mapped"
"lmjbfkeh-1","lmjbfkeh-1","Not-mapped"
"lmjbnmeb-1","lmjbnmeb-1","Not-mapped"
"lmjepdcn-1","lmjepdcn-1","Not-mapped"
"lmjhffkb-1","lmjhffkb-1","Late Erythroid"
"lmjhiaph-1","lmjhiaph-1","Macrophages"
"lmjipkjk-1","lmjipkjk-1","Late Erythroid"
"lmjliioh-1","lmjliioh-1","Monocyte"
"lmjllddl-1","lmjllddl-1","Not-mapped"
"lmjlpclp-1","lmjlpclp-1","CD8+ T-Cell"
"lmjonegf-1","lmjonegf-1","GMP"
"lmjpilbh-1","lmjpilbh-1","Not-mapped"
"lmkancif-1","lmkancif-1","Late Myeloid"
"lmkanfej-1","lmkanfej-1","Not-mapped"
"lmkbklam-1","lmkbklam-1","Not-mapped"
"lmkcbmod-1","lmkcbmod-1","Not-mapped"
"lmkcchjp-1","lmkcchjp-1","Not-mapped"
"lmkdalhi-1","lmkdalhi-1","RBC"
"lmkdnboa-1","lmkdnboa-1","Monocyte"
