"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"2516",0,10.2658753515717,0.786,0.001,0,"28","APOH"
"2517",0,9.08357463049235,0.786,0.005,0,"28","HGD"
"2518",0,7.69835798075008,0.786,0.008,0,"28","FMO3"
"2519",0,7.75541769050743,0.786,0.016,0,"28","ALDH1L1"
"2520",0,6.25064814178651,0.786,0.016,0,"28","PIK3C2G"
"2521",0,9.65865606261949,0.771,0.002,0,"28","SLC13A5"
"2522",0,10.3937331259565,0.771,0.002,0,"28","PCK1"
"2523",0,6.49038154941482,0.786,0.023,0,"28","F5"
"2524",0,8.03079494393872,0.771,0.01,0,"28","IL1RAPL2"
"2525",0,7.50069112785657,0.771,0.014,0,"28","CUX2"
"2526",0,9.92953198069834,0.757,0.002,0,"28","FYB2"
"2527",0,11.4180203023501,0.743,0,0,"28","C8A"
"2528",0,11.5075527544857,0.743,0.001,0,"28","SLCO1B1"
"2529",0,8.96813577982939,0.743,0.003,0,"28","CFHR3"
"2530",0,6.91923350134754,0.743,0.013,0,"28","LINC01146"
"2531",0,8.33633559171165,0.729,0.009,0,"28","CPB2"
"2532",0,7.06559324058667,0.729,0.01,0,"28","SHANK2"
"2533",0,7.67253344552794,0.729,0.01,0,"28","ASGR1"
"2534",0,10.0707404204052,0.714,0.002,0,"28","CYP2C18"
"2535",0,10.0502222152027,0.714,0.003,0,"28","BHMT"
"2536",0,12.1453149210646,0.7,0,0,"28","IGFBP1"
"2537",0,9.16141868787876,0.7,0.003,0,"28","DPYS"
"2538",0,10.5459088337766,0.7,0.004,0,"28","CYP3A43"
"2539",0,7.07442015584848,0.7,0.012,0,"28","SLC22A1"
"2540",0,10.9062468496453,0.686,0.003,0,"28","CYP3A4"
"2541",0,9.31422106079333,0.686,0.003,0,"28","SLC22A25"
"2542",0,7.79354255709777,0.686,0.005,0,"28","PNPLA3"
"2543",0,10.2850409008233,0.671,0.001,0,"28","AZGP1"
"2544",0,10.6415934140002,0.671,0.002,0,"28","TDO2"
"2545",0,7.246792185901,0.671,0.009,0,"28","SERPINF2"
"2546",0,9.59199414740028,0.657,0.003,0,"28","ALDOB"
"2547",0,9.02821756516784,0.657,0.004,0,"28","FGL1"
"2548",0,7.21005430940682,0.671,0.019,0,"28","SLC38A4"
"2549",0,10.5478730257676,0.643,0.001,0,"28","GC"
"2550",0,11.2392970417954,0.643,0.001,0,"28","G6PC"
"2551",0,9.04879540030469,0.643,0.003,0,"28","AC010280.1"
"2552",0,11.6590157133901,0.629,0,0,"28","LINC01093"
"2553",0,11.4603625206029,0.629,0.001,0,"28","SULT2A1"
"2554",0,8.83292274402316,0.629,0.003,0,"28","HPX"
"2555",0,8.05160891176694,0.629,0.008,0,"28","ACMSD"
"2556",0,9.03956923867741,0.614,0.002,0,"28","F2"
"2557",0,8.66600719211346,0.614,0.003,0,"28","ACOT12"
"2558",0,8.79053846050931,0.614,0.004,0,"28","SLC28A1"
"2559",0,10.2624955827605,0.6,0.001,0,"28","KNG1"
"2560",0,8.37775093077618,0.6,0.004,0,"28","UPB1"
"2561",0,6.85259258982058,0.6,0.008,0,"28","U91319.1"
"2562",0,6.68667504421292,0.6,0.009,0,"28","GLYAT"
"2563",0,11.3582446360857,0.586,0,0,"28","AGXT"
"2564",0,11.1725256132369,0.586,0,0,"28","SLC2A2"
"2565",0,13.7789314762529,0.586,0,0,"28","LINC02499"
"2566",0,6.9064905127964,0.6,0.014,0,"28","ADH4"
"2567",0,6.64786540042446,0.6,0.014,0,"28","AC087482.1"
"2568",0,9.2800641176202,0.586,0.002,0,"28","LINC02484"
"2569",0,9.50117336454167,0.586,0.002,0,"28","NR1H4"
"2570",0,8.1689770021726,0.586,0.003,0,"28","AKR1D1"
"2571",0,8.02970118901591,0.586,0.006,0,"28","HMGCS2"
"2572",0,10.8313323456037,0.571,0,0,"28","LINC01687"
"2573",0,10.2950585667696,0.571,0.001,0,"28","F11"
"2574",0,9.17103904760513,0.571,0.002,0,"28","F12"
"2575",0,7.51889968465659,0.571,0.011,0,"28","CYP2E1"
"2576",0,11.3104572419526,0.557,0.001,0,"28","CYP2C19"
"2577",0,7.34982424519603,0.557,0.006,0,"28","C4BPA"
"2578",0,9.34121893389368,0.543,0.002,0,"28","LINC02532"
"2579",0,10.7087166883204,0.543,0.002,0,"28","SDS"
"2580",0,9.00451877513893,0.543,0.003,0,"28","GYS2"
"2581",0,9.56559726634166,0.529,0.001,0,"28","GCKR"
"2582",0,8.55774946776758,0.529,0.002,0,"28","ITIH3"
"2583",0,10.5781507762424,0.514,0.001,0,"28","HAO1"
"2584",0,8.14940788504671,0.514,0.004,0,"28","C4BPB"
"2585",0,9.74398274321683,0.5,0.001,0,"28","XDH"
"2586",0,8.58260130069483,0.5,0.002,0,"28","CA5A"
"2587",0,7.15712714459254,0.5,0.006,0,"28","HSD17B6"
"2588",0,6.76327373166401,0.5,0.008,0,"28","AQP9"
"2589",0,11.0192874986405,0.486,0,0,"28","FGA"
"2590",0,9.67415266037849,0.486,0.001,0,"28","SERPINC1"
"2591",0,8.36729120110033,0.486,0.003,0,"28","CYP4A11"
"2592",0,11.55093266304,0.471,0,0,"28","CHRNA4"
"2593",0,7.69123549299667,0.471,0.003,0,"28","HNF1A-AS1"
"2594",0,6.99863356590111,0.471,0.007,0,"28","ITIH2"
"2595",0,7.42771274439484,0.471,0.008,0,"28","ADORA2A-AS1"
"2596",0,10.5216362230385,0.457,0,0,"28","ITIH1"
"2597",0,12.8131172090117,0.457,0,0,"28","FGG"
"2598",0,10.3063377280545,0.457,0.001,0,"28","HAO2"
"2599",0,10.1979109320004,0.457,0.001,0,"28","HSD17B2"
"2600",0,7.45748268555865,0.457,0.005,0,"28","ERBB3"
"2601",0,11.88751139541,0.443,0,0,"28","CFHR2"
"2602",0,10.3620417177081,0.443,0,0,"28","APOC3"
"2603",0,9.63025841281913,0.443,0.001,0,"28","LINC02027"
"2604",0,9.045549365882,0.429,0.002,0,"28","C8B"
"2605",0,8.79403427138167,0.429,0.003,0,"28","AL023755.1"
"2606",0,7.24478261631645,0.429,0.006,0,"28","ABCG5"
"2607",0,9.81374795689479,0.414,0,0,"28","CFHR1"
"2608",0,8.11412467123203,0.414,0.003,0,"28","MTTP"
"2609",0,7.42364643089471,0.414,0.004,0,"28","SLC22A10"
"2610",0,6.51128649009169,0.414,0.005,0,"28","AL358232.2"
"2611",0,10.694583135569,0.4,0,0,"28","F9"
"2612",0,9.86301990844815,0.4,0.001,0,"28","PON1"
"2613",0,9.75091595220441,0.4,0.001,0,"28","ONECUT1"
"2614",0,11.2770906571765,0.386,0,0,"28","CYP2A7"
"2615",0,8.61238732401508,0.386,0.001,0,"28","LPA"
"2616",0,9.72089098846753,0.386,0.002,0,"28","SLCO1B3"
"2617",0,12.6589480258432,0.371,0,0,"28","CFHR4"
"2618",0,11.0934558404718,0.371,0,0,"28","FGB"
"2619",0,8.64679632371112,0.371,0.001,0,"28","NR1I2"
"2620",0,8.72364636579379,0.371,0.002,0,"28","PROC"
"2621",0,9.00854472412007,0.357,0.001,0,"28","ADGRG7"
"2622",0,9.95340079660378,0.357,0.001,0,"28","AHSG"
"2623",0,8.95195631828638,0.357,0.001,0,"28","TTR"
"2624",0,8.26566393488315,0.357,0.002,0,"28","HPR"
"2625",0,7.30590605927142,0.357,0.003,0,"28","HNF4A"
"2626",0,13.4848773762564,0.343,0,0,"28","FAM99A"
"2627",0,8.51968280912739,0.343,0.001,0,"28","F13B"
"2628",0,7.18793932031106,0.343,0.004,0,"28","APOA1"
"2629",0,9.963893478822,0.329,0,0,"28","SLC22A7"
"2630",0,8.35379689685736,0.329,0.002,0,"28","LINC00261"
"2631",0,9.20611605929794,0.314,0.001,0,"28","TM4SF4"
"2632",0,7.29147007260643,0.314,0.003,0,"28","ABCG8"
"2633",0,7.67148090317302,0.3,0.001,0,"28","SRD5A2"
"2634",0,8.97576887049391,0.3,0.001,0,"28","AC022816.1"
"2635",0,7.63631757592988,0.3,0.002,0,"28","TTPA"
"2636",0,7.85391216110426,0.3,0.002,0,"28","AMBP"
"2637",0,7.97975853869385,0.286,0.001,0,"28","AC111000.4"
"2638",0,8.91693915709184,0.286,0.001,0,"28","SLC22A9"
"2639",0,8.61347405351537,0.286,0.002,0,"28","PROZ"
"2640",0,7.63436103929509,0.286,0.003,0,"28","AGT"
"2641",0,9.66076852717985,0.271,0,0,"28","HGFAC"
"2642",0,11.3572845654217,0.271,0,0,"28","SULT1E1"
"2643",0,8.43180897521796,0.271,0.001,0,"28","APOC2"
"2644",0,7.77263156754662,0.271,0.002,0,"28","RDH16"
"2645",0,9.85065807634841,0.257,0,0,"28","GCGR"
"2646",0,8.08051530306886,0.257,0.001,0,"28","UGT2B4"
"2647",0,10.0052395087421,0.257,0.001,0,"28","AGXT2"
"2648",0,9.56655603391354,0.257,0.001,0,"28","TAT-AS1"
"2649",0,7.97725476438659,0.257,0.001,0,"28","LIPG"
"2650",0,8.69862007907343,0.257,0.001,0,"28","LINC01428"
"2651",0,8.24071705958299,0.257,0.001,0,"28","TMPRSS6"
"2652",0,9.96477424482659,1,0.006,0,"29","CPA3"
"2653",0,8.00194426919951,0.971,0.02,0,"29","KIT"
"2654",0,7.72493229732302,0.942,0.019,0,"29","SLC18A2"
"2655",0,8.22409310806784,0.942,0.023,0,"29","RAB27B"
"2656",0,9.93589790584779,0.913,0.002,0,"29","MS4A2"
"2657",0,9.50659615836021,0.913,0.003,0,"29","RGS13"
"2658",0,6.8476677533109,0.928,0.022,0,"29","HPGDS"
"2659",0,8.45465289731487,0.913,0.01,0,"29","CDK15"
"2660",0,10.1792534018479,0.899,0.001,0,"29","TPSB2"
"2661",0,12.0422273976826,0.899,0.002,0,"29","AC092979.1"
"2662",0,7.65596199257292,0.913,0.018,0,"29","HPGD"
"2663",0,7.43071360162068,0.884,0.022,0,"29","VWA5A"
"2664",0,5.98630154497074,0.87,0.032,0,"29","KIAA1549"
"2665",0,11.9607542878227,0.797,0.001,0,"29","IL1RL1"
"2666",0,10.5255431680553,0.739,0.001,0,"29","AP003025.2"
"2667",0,8.84722142365771,0.739,0.002,0,"29","SIGLEC6"
"2668",0,8.50007416322819,0.739,0.003,0,"29","LINC02752"
"2669",0,7.66900317598972,0.725,0.001,0,"29","TPSAB1"
"2670",0,6.77323538691538,0.739,0.016,0,"29","ENPP3"
"2671",0,5.90237607494951,0.725,0.009,0,"29","AL078590.2"
"2672",0,8.25015761486688,0.71,0.002,0,"29","HDC"
"2673",0,9.332851232976,0.696,0.002,0,"29","AP003025.1"
"2674",0,5.81881883054782,0.681,0.018,0,"29","MLPH"
"2675",0,6.72603875497989,0.623,0.01,0,"29","AC004917.1"
"2676",0,7.5299032524714,0.609,0.005,0,"29","PAQR5"
"2677",0,7.33945828869037,0.609,0.006,0,"29","FERMT1"
"2678",0,13.1630887789177,0.565,0,0,"29","TPSD1"
"2679",0,10.1329059288478,0.565,0.001,0,"29","AP001972.4"
"2680",0,10.0830190292795,0.493,0.001,0,"29","AL606804.1"
"2681",0,6.89723934839586,0.478,0.005,0,"29","PGBD5"
"2682",0,7.83025908568577,0.464,0.003,0,"29","AC109925.2"
"2683",0,6.56297141608867,0.464,0.004,0,"29","CT69"
"2684",0,7.29405517666071,0.435,0.003,0,"29","GCSAML"
"2685",0,8.44628490496541,0.391,0.001,0,"29","NTM-AS1"
"2686",0,5.96519912175465,0.391,0.005,0,"29","LINC02469"
"2687",0,7.16658700051873,0.333,0.003,0,"29","PRSS12"
"2688",0,7.26304738280911,0.304,0.002,0,"29","CALB2"
"2689",0,7.12535647021,0.275,0.002,0,"29","AC096751.2"
"2690",0,8.34495103481749,0.261,0.001,0,"29","AC063977.6"
"2691",0,6.64149380898415,0.882,0.015,0,"30","CUX2"
"2692",0,6.5432916206444,0.804,0.018,0,"30","NIBAN3"
"2693",0,8.01426012971807,0.765,0.007,0,"30","CLEC4C"
"2694",0,7.65837150025687,0.51,0.006,0,"30","PACSIN1"
"2695",2.06604586895484e-300,7.26519915530283,0.765,0.019,7.56193448496163e-296,"30","LINC01478"
"2696",1.18033523507205e-298,7.82473503386602,0.294,0.002,4.32014499388719e-294,"30","AC097375.1"
"2697",1.49124347242855e-293,6.94694713246822,0.627,0.013,5.45810023343573e-289,"30","SLC35F3"
"2698",1.70323021768849e-280,7.79133508095249,0.353,0.004,6.23399291976164e-276,"30","KCNK10"
"2699",1.14214940098592e-278,7.44743149206877,0.882,0.029,4.18038102254857e-274,"30","AC023590.1"
"2700",1.08934472978608e-230,6.69613566464082,0.49,0.01,3.98711064549003e-226,"30","SPIB"
"2701",3.50899284431005e-226,6.14494722607428,0.882,0.035,1.28432647094592e-221,"30","LINC01374"
"2702",1.17981148057198e-223,6.17306819379811,0.843,0.033,4.3182280000415e-219,"30","RHEX"
"2703",5.407712081325e-200,6.14487393419743,0.804,0.034,1.97927669888576e-195,"30","IRF8"
"2704",1.86952455083816e-196,6.65226873531175,0.392,0.007,6.84264680852276e-192,"30","AC007381.1"
"2705",6.39562329215849e-177,6.51032533947822,0.412,0.009,2.34086208116293e-172,"30","LINC01226"
"2706",1.83021941045292e-171,5.86280661271576,0.49,0.014,6.69878606419875e-167,"30","PHEX"
"2707",5.44592045059868e-132,5.41757911590398,0.824,0.055,1.99326134412362e-127,"30","EPHB1"
"2708",1.2567456260722e-122,6.8959320394825,0.275,0.006,4.59981466598685e-118,"30","AC021594.2"
"2709",1.14603285719312e-121,6.88714284326025,0.255,0.005,4.19459486061254e-117,"30","ARL5C"
"2710",3.8481899599666e-113,5.81399380297539,0.392,0.013,1.40847600724737e-108,"30","RGS7"
"2711",0,6.88335291471311,1,0.019,0,"31","IRF7"
"2712",0,5.73103364687775,1,0.019,0,"31","LINC01478"
"2713",0,5.64351637835069,1,0.019,0,"31","NIBAN3"
"2714",0,6.55285347460657,0.972,0.009,0,"31","SPIB"
"2715",0,5.62639620717679,0.972,0.015,0,"31","CUX2"
"2716",0,7.05140419466635,0.944,0.007,0,"31","CLEC4C"
"2717",0,7.55120569495905,0.944,0.01,0,"31","PLD4"
"2718",0,5.34327720789354,0.944,0.012,0,"31","JCHAIN"
"2719",0,9.46681977785041,0.917,0.001,0,"31","LILRA4"
"2720",0,7.0412518211235,0.889,0.013,0,"31","CLIC3"
"2721",0,6.99902423195642,0.861,0.008,0,"31","LINC01226"
"2722",0,9.0236506625533,0.833,0.001,0,"31","SCT"
"2723",0,5.73976301533932,0.833,0.013,0,"31","SLC35F3"
"2724",0,5.62393439312759,0.833,0.014,0,"31","LILRB4"
"2725",0,6.73159168010605,0.806,0.007,0,"31","AC007381.1"
"2726",0,6.82000702093564,0.806,0.013,0,"31","GZMB"
"2727",0,6.59569497735542,0.778,0.006,0,"31","PACSIN1"
"2728",0,6.17132629229338,0.778,0.012,0,"31","AL096865.1"
"2729",0,8.30063663548055,0.75,0.001,0,"31","AC097375.1"
"2730",0,7.74598128061344,0.75,0.002,0,"31","TIFAB"
"2731",0,7.55152106034661,0.75,0.005,0,"31","LINC02812"
"2732",0,6.64180738623335,0.75,0.007,0,"31","COL26A1"
"2733",0,5.82156645190657,0.722,0.009,0,"31","KCNK17"
"2734",0,6.49462708260956,0.667,0.003,0,"31","KCNK10"
"2735",0,9.00611361651843,0.639,0.001,0,"31","LRRC26"
"2736",0,6.32546786934794,0.611,0.004,0,"31","LINC01800"
"2737",0,8.50669363880916,0.583,0.001,0,"31","PTCRA"
"2738",0,8.33470382380865,0.583,0.001,0,"31","AC092723.4"
"2739",0,6.29349640249943,0.583,0.006,0,"31","TLR7"
"2740",0,7.4791084761366,0.556,0.002,0,"31","TLR9"
"2741",0,6.15789178387942,0.528,0.005,0,"31","ARL5C"
"2742",0,7.76555434013675,0.5,0.001,0,"31","SHD"
"2743",0,5.90812562749583,0.417,0.003,0,"31","SLC12A3"
"2744",0,6.29842831580029,0.417,0.003,0,"31","AC126696.1"
"2745",0,6.36862286677246,0.361,0.002,0,"31","AC104819.3"
"2746",0,7.51778247834794,0.333,0.001,0,"31","AC004846.1"
"2747",0,6.86080377461714,0.278,0.001,0,"31","LINC01724"
"2748",0,8.79364437824398,0.25,0,0,"31","AP002358.1"
"2749",0,9.03712546406418,1,0.005,0,"32","ESM1"
"2750",0,8.97352084463366,1,0.011,0,"32","APOE"
"2751",0,7.36616840158374,0.92,0.008,0,"32","MDK"
"2752",0,7.0228370240868,0.88,0.008,0,"32","TIMP4"
"2753",0,6.44242965441586,0.84,0.008,0,"32","PTGDS"
"2754",0,6.62714235997802,0.8,0.009,0,"32","LINC00640"
"2755",0,6.5751011720129,0.76,0.007,0,"32","TMEM176A"
"2756",0,7.3992426624947,0.76,0.008,0,"32","PTX3"
"2757",0,5.80139468023712,0.72,0.007,0,"32","LINC01268"
"2758",0,6.45066486317875,0.68,0.005,0,"32","NGFR"
"2759",0,8.96798645891024,0.6,0.001,0,"32","GPR88"
"2760",0,8.8848626962084,0.6,0.001,0,"32","LRRC10B"
"2761",0,7.01986778923863,0.52,0.002,0,"32","RBP1"
"2762",0,10.1462719438296,0.36,0,0,"32","CRABP1"
"2763",5.66921390919524e-288,6.67747870737098,0.92,0.014,2.07498898290455e-283,"32","RARRES2"
"2764",5.86350277325966e-288,5.23675387644326,0.56,0.005,2.14610065004077e-283,"32","RSPO1"
"2765",9.02766801097628e-288,5.8362111636038,0.8,0.011,3.30421676869743e-283,"32","FMO3"
"2766",1.96869742340235e-279,5.48278195118467,0.84,0.012,7.20562943939496e-275,"32","S1PR3"
"2767",1.37706185701738e-243,5.71617783518629,0.44,0.004,5.04018410286932e-239,"32","AL137024.1"
"2768",2.43642696848522e-240,6.33950597089226,1,0.021,8.91756634735277e-236,"32","FRZB"
