cell_id,group
dbekoofl-1,Megakaryocyte
dbemhnna-1,THY1+ MSC
dbenaden-1,Erythroblast
dbfabbhd-1,THY1+ MSC
dbfbilbm-1,APOD+ MSC
dbfdbemf-1,Pre-Pro B
dbfdcimd-1,Fibro-MSC
dbfgjjef-1,Late Erythroid
dbfhckpg-1,Pre-Pro B
dbfhhanp-1,Erythroblast
dbfiohbn-1,Late Myeloid
dbfkehja-1,RBC
dbfkllhn-1,Late Myeloid
dbfmgjmc-1,GMP
dbfmkkki-1,Late Myeloid
dbfmmbmp-1,Neutrophil
dbfnknjm-1,Late Myeloid
dbfoojek-1,Late Myeloid
dbgaflhe-1,Late Myeloid
dbgbofnh-1,Late Myeloid
dbgchkhl-1,Late Myeloid
dbgcojpj-1,Late Myeloid
dbgdaoib-1,Neutrophil
dbgedadg-1,Early Myeloid Progenitor
dbgefeia-1,Pre-Pro B
dbgfjgpd-1,Ba/Eo/Ma
dbgflioc-1,Late Myeloid
dbghdbll-1,Early Myeloid Progenitor
dbgkpcei-1,Plasma Cell
dbgmpkef-1,Late Myeloid
dbgnfhcb-1,Neutrophil
dbgngjmh-1,THY1+ MSC
dbgpbdij-1,MEP
dbgpmida-1,Osteo-MSC
dbgpmmfh-1,Mature B
dbhaomhc-1,RBC
dbhchdke-1,CD4+ T-Cell
dbheagpf-1,Monocyte
dbhebmih-1,THY1+ MSC
dbhepkgl-1,Neutrophil
dbhgaoag-1,Neutrophil
dbhhnaio-1,Monocyte
dbhhndpn-1,Late Myeloid
dbhifaep-1,SEC
dbhjmkbo-1,Monocyte
dbhldcjj-1,APOD+ MSC
dbhnkhod-1,Late Myeloid
dbhpblco-1,RBC
dbhpcjpd-1,Late Myeloid
dbhpijpl-1,Adipo-MSC
dbiackoc-1,THY1+ MSC
dbienaeh-1,Late Erythroid
dbifaeig-1,CLP
dbifnmei-1,Erythroblast
dbifpfdb-1,Pro-B
dbigjhkb-1,HSC
dbijafac-1,Adipo-MSC
dbikhcbj-1,Late Erythroid
dbimdpjb-1,Early Myeloid Progenitor
dbimhihh-1,CD4+ T-Cell
dbinpidg-1,Ba/Eo/Ma
dbioaflm-1,Neutrophil
dbipgaji-1,CD4+ T-Cell
dbjalaca-1,CD8+ T-Cell
dbjbjdfg-1,RBC
dbjbncfe-1,Pre-Pro B
dbjdmmem-1,Megakaryocyte
dbjdpfim-1,Late Myeloid
dbjenbim-1,Late Erythroid
dbjeoadd-1,Late Myeloid
dbjfbkmi-1,Late Erythroid
dbjggefb-1,Late Erythroid
dbjgnofb-1,CD4+ T-Cell
dbjgpkee-1,RBC
dbjhnehb-1,Late Erythroid
dbjmcbik-1,Plasma Cell
dbjmlnej-1,AEC
dbjndkha-1,CD4+ T-Cell
dbjpdpib-1,RBC
dbjpnkjb-1,Neutrophil
dbjponli-1,THY1+ MSC
dbkaepkg-1,RBC
dbkbdapg-1,Erythroblast
dbkejbog-1,Erythroblast
dbkhjpfc-1,Neutrophil
dbkjfpip-1,Pre-Pro B
dbkjggcb-1,Plasma Cell
dbkkjgbj-1,Plasma Cell
dbkknnap-1,Plasma Cell
dbklbjng-1,VSMC
dbklenep-1,Plasma Cell
dbkmekcc-1,VSMC
dbknenpm-1,Pre-B
dblajeni-1,Plasma Cell
dblbfhna-1,Megakaryocyte
dblfgcfo-1,Adipo-MSC
dbljdaen-1,Neutrophil
dblkeaii-1,Pro-B
dblkolpo-1,Pro-B
dblmfoio-1,Neutrophil
dblnbbkm-1,APOD+ MSC
dblofjnj-1,Late Erythroid
dbloneml-1,Late Myeloid
dblpbmfl-1,HSC
dblpecdm-1,Late Myeloid
dbmcbhcg-1,RBC
dbmcgkbg-1,Fibro-MSC
dbmclppe-1,Late Myeloid
dbmdipdc-1,Plasma Cell
dbmdkbli-1,RBC
dbmdkofh-1,Fibro-MSC
dbmghkmg-1,Mature B
dbminkaa-1,Ba/Eo/Ma
dbmjapao-1,Erythroblast
dbmjnpab-1,Late Myeloid
dbmmdmcl-1,Late Erythroid
dbmmhnlf-1,Late Myeloid
dbmnchan-1,Late Erythroid
dbmnpdjl-1,Late Myeloid
dbmpmidp-1,THY1+ MSC
dbnanmpi-1,Late Myeloid
dbndeaof-1,Mature B
dbndkklf-1,APOD+ MSC
dbngffie-1,Osteo-MSC
dbngigbh-1,Late Myeloid
dbngmcmj-1,Late Myeloid
dbnhfepp-1,Plasma Cell
dbnhkdpc-1,RBC
dbnhomad-1,Pre-B
dbnjemha-1,Late Myeloid
dbnjgneb-1,GMP
dbnkgnln-1,Erythroblast
dbnmoamn-1,Late Erythroid
dbnnbgnf-1,RBC
dbnngbpm-1,Erythroblast
dbnoajoc-1,Fibro-MSC
dbnocdin-1,Neutrophil
dboaccfc-1,Pro-B
dbockdcd-1,Mature B
dbofgjai-1,Pro-B
dbofjjfm-1,Fibro-MSC
dboibegp-1,RBC
dbojehgf-1,THY1+ MSC
dbojfmja-1,Osteo-MSC
dbojnddl-1,MEP
dbokipjg-1,Neutrophil
dbolhmbd-1,Plasma Cell
dboliamj-1,Plasma Cell
dbomabbd-1,CD8+ T-Cell
dbomjoji-1,Late Erythroid
dboncoge-1,Plasma Cell
dbondaae-1,Plasma Cell
dboodocl-1,Plasma Cell
dbpaafhk-1,Plasma Cell
dbpcfodi-1,Pro-B
dbpdijik-1,AEC
dbpfacgn-1,VSMC
dbpfjgdh-1,Pro-B
dbpjjkde-1,AEC
dbpjnmad-1,Late Erythroid
dbpkimeo-1,RBC
dbplacfk-1,CD4+ T-Cell
dbpmjfkp-1,CD4+ T-Cell
dbpojgmp-1,CD4+ T-Cell
dcaagoaa-1,CD4+ T-Cell
dcaainnk-1,Late Myeloid
dcadamcj-1,Neutrophil
dcadjbie-1,Neutrophil
dcadjgci-1,Megakaryocyte
dcaeenpo-1,RBC
dcagpadk-1,AEC
dcahinno-1,RBC
dcahnchf-1,Megakaryocyte
dcakmoea-1,Erythroblast
dcannbhd-1,CD4+ T-Cell
dcaononm-1,Pre-B
dcbblime-1,Neutrophil
dcbcdemi-1,Erythroblast
dcbcppgj-1,Plasma Cell
dcbeicid-1,Plasma Cell
dcbepfgm-1,Pre-Pro B
dcbfgopa-1,Pro-B
dcbfonfe-1,Early Myeloid Progenitor
dcbgklni-1,CLP
dcbgonmc-1,Pro-B
dcbhbpbp-1,Erythroblast
dcbialac-1,Neutrophil
dcbigebe-1,Pro-B
dcbiiipa-1,Neutrophil
dcbillgi-1,Pro-B
dcbkefbi-1,Late Myeloid
dcbkljbo-1,Pre-Pro B
dcblbhpo-1,Plasma Cell
dcblefel-1,Late Myeloid
dcblgcgp-1,Late Erythroid
dcbopffb-1,GMP
dccahjpi-1,Pre-B
dccapadk-1,CD4+ T-Cell
dccbjadi-1,APOD+ MSC
dcccindn-1,APOD+ MSC
dcccogan-1,RBC
dccdjnge-1,THY1+ MSC
dcceofgl-1,MEP
dccfiafo-1,Mature B
dcchmdgc-1,Pre-B
dcchondn-1,Erythroblast
dcciiega-1,Mature B
dcclnfao-1,Late Erythroid
dccofoob-1,Megakaryocyte
dcdadman-1,Osteo-MSC
dcdbnkap-1,HSC
dcdcbclk-1,Erythroblast
dcddhjef-1,Late Erythroid
dcdepaah-1,Adipo-MSC
dcdgkikn-1,Late Erythroid
dcdgmcbn-1,THY1+ MSC
dcdholhh-1,Late Erythroid
dcdkicem-1,Plasma Cell
dcdlhnfm-1,Osteo-MSC
dcdmgpnp-1,Neutrophil
dcdnledh-1,Late Erythroid
dcdnnooe-1,Erythroblast
dcebffoa-1,Neutrophil
dcebgpkm-1,Late Erythroid
dcedgjnm-1,Pre-Pro B
dcedkddl-1,RBC
dceeaeie-1,Late Erythroid
dcejfjhb-1,Pre-Pro B
dcejkcob-1,Early Myeloid Progenitor
dcejlnbg-1,RBC
dcekglmk-1,RBC
dcelfanh-1,Pre-Pro B
dcemjlce-1,CD8+ T-Cell
dcemneka-1,Late Erythroid
dcepbnhe-1,Late Erythroid
dceplmpk-1,Megakaryocyte
dcepnlag-1,APOD+ MSC
dcfagmee-1,Pro-B
dcfaoifl-1,Pre-Pro B
dcfapabh-1,HSC
dcfcbbdm-1,Pro-B
dcfdakkc-1,Pro-B
dcfdhfcg-1,Adipo-MSC
dcffcfli-1,pDC
dcfgelng-1,THY1+ MSC
dcfkglch-1,Monocyte
dcflanpb-1,THY1+ MSC
dcfnjipi-1,RBC
dcfpaghp-1,RBC
dcgaddmc-1,Cycling HSPC
dcgblkmn-1,Late Erythroid
dcgdlpao-1,RBC
dcgdniem-1,Osteoblast
dcgepoep-1,Pre-Pro B
dcggfhji-1,Ba/Eo/Ma
dcggjcgd-1,RBC
dcghhhhb-1,Late Myeloid
dcgiojkh-1,Late Erythroid
dcglfnok-1,RBC
dcgmfeeo-1,Late Erythroid
dcgofbpi-1,RBC
dcgojpck-1,Late Erythroid
dcgooemp-1,Adipo-MSC
dcgponmd-1,RBC
dchafcoi-1,RBC
dchbbngo-1,Neutrophil
dchbgdab-1,Neutrophil
dchcajeh-1,Pre-Pro B
dchcbfna-1,Late Myeloid
dchclmnn-1,Neutrophil
dchdilcm-1,RBC
dchdjebe-1,RBC
dchenejn-1,RBC
dchgjddo-1,GMP
dchhhiml-1,Pre-Pro B
dchhpidp-1,Plasma Cell
dchiipod-1,RBC
dchimono-1,RBC
dchjbljj-1,Plasma Cell
dchjfcmi-1,Neutrophil
dchkldpf-1,Erythroblast
dchlbmmm-1,Adipo-MSC
dchphika-1,Pro-B
dcidafco-1,Fibro-MSC
dcidelha-1,Neutrophil
dciflnnf-1,Pro-B
dcijaell-1,Plasma Cell
dcijonkk-1,Macrophages
dcimbmld-1,GMP
dcimmjin-1,RBC
dcinhafb-1,RBC
dcinmoco-1,RBC
dcipbaof-1,RBC
dciphool-1,Late Myeloid
dcjagcdp-1,Late Myeloid
dcjagjfc-1,RBC
dcjdinhm-1,Late Myeloid
dcjehlhf-1,Erythroblast
dcjelgll-1,HSC
dcjggdkk-1,Fibro-MSC
dcjglfll-1,AEC
dcjgppdg-1,RBC
dcjklopd-1,pDC
dcjmbjia-1,CLP
dcjnmbbi-1,Cycling HSPC
dcjogjcm-1,Late Erythroid
dcjohknj-1,RBC
dcjpdhkm-1,Megakaryocyte
dcjphhfk-1,MEP
dcjpicco-1,Late Erythroid
dckaelac-1,Late Erythroid
dckcgooe-1,Late Erythroid
dckdodig-1,RBC
dckepphk-1,Mature B
dckgepei-1,Adipo-MSC
dckhfpgg-1,SEC
dckjogjb-1,SEC
dckkeekl-1,Monocyte
dcklfbid-1,SEC
dckljfol-1,SEC
dckmbmkh-1,Mature B
dckncjjf-1,SEC
dckpdcph-1,CLP
dckpmibe-1,CD4+ T-Cell
dclacnij-1,Erythroblast
dclafimj-1,RBC
dclakelb-1,Adipo-MSC
dclddccc-1,MEP
dclfcpfp-1,Adipo-MSC
dclgfiok-1,RBC
dcljbpjp-1,Erythroblast
dcllclho-1,Erythroblast
dcllemcd-1,RBC
dclmbbfc-1,Pro-B
dclnedbp-1,RBC
dcloblbg-1,Late Myeloid
dclojclk-1,CD4+ T-Cell
dcloklel-1,Late Erythroid
dclpcnan-1,Fibro-MSC
dcmaelhp-1,Early Myeloid Progenitor
dcmahobb-1,Adipo-MSC
dcmbgfdk-1,Adipo-MSC
dcmbjcga-1,Late Erythroid
dcmbolee-1,Late Myeloid
dcmgdbhm-1,GMP
dcmgmmla-1,Osteo-MSC
dcmhbgoi-1,Mature B
dcmiielb-1,THY1+ MSC
dcmimhem-1,Ba/Eo/Ma
dcmjlboj-1,SEC
dcmjljji-1,RBC
dcmkhddn-1,RBC
dcmmjgda-1,Late Myeloid
dcmnnmba-1,Late Erythroid
dcmpbcmf-1,GMP
dcmpiaja-1,GMP
dcnbjelo-1,GMP
dcnclcen-1,RBC
dcndomlh-1,GMP
dcnegcln-1,Early Myeloid Progenitor
dcneiibj-1,Ba/Eo/Ma
dcnfoekk-1,Erythroblast
dcngajbg-1,Late Myeloid
dcngdglc-1,Early Myeloid Progenitor
dcngdhjp-1,Erythroblast
dcnhbbdb-1,Cycling HSPC
dcnheeol-1,Late Erythroid
dcnhokhf-1,Late Myeloid
dcnhpfhj-1,GMP
dcnicfkg-1,Early Myeloid Progenitor
dcnjiohi-1,Monocyte
dcnmlknc-1,RBC
dcnomdjb-1,Neutrophil
dcnpnljd-1,Mature B
dcoahifb-1,Pre-B
dcobgepc-1,RBC
dcobocgm-1,Pro-B
dcochamo-1,Neutrophil
dcocmppc-1,pDC
dcoeennb-1,Late Myeloid
dcoffeeg-1,RBC
dcoflhng-1,Late Myeloid
dcogkoph-1,Neutrophil
dcohbnci-1,Early Myeloid Progenitor
dcohjcgk-1,Monocyte
dcohlaab-1,Early Myeloid Progenitor
dcohneoa-1,Plasma Cell
dcoibdaa-1,Monocyte
dcoilmih-1,RBC
dcojbdll-1,Late Erythroid
dcojojce-1,CLP
dcokhdgh-1,Late Myeloid
dcokijef-1,RBC
dcomjbmg-1,Megakaryocyte
dcomlbah-1,APOD+ MSC
dcopllbl-1,Plasma Cell
dcpacboe-1,Late Myeloid
dcpcfijg-1,Pre-Pro B
dcpckdio-1,AEC
dcpgifnf-1,Pre-Pro B
dcphafoo-1,Neutrophil
dcphjhbk-1,Late Erythroid
dcpikagk-1,Pro-B
dcpkbjpo-1,Late Erythroid
dcpkfigi-1,Pre-Pro B
dcpkklmn-1,APOD+ MSC
dcpkminf-1,THY1+ MSC
dcpliioa-1,Pre-B
dcplmago-1,Erythroblast
dcplnnjb-1,Late Myeloid
dcpndoef-1,Pre-B
dcpnfidp-1,Osteo-MSC
dcpokppn-1,THY1+ MSC
ddadjpam-1,Late Erythroid
ddadoocm-1,RBC
ddaelimb-1,Neutrophil
ddafadjc-1,Cycling HSPC
ddanglli-1,Plasma Cell
ddaonajf-1,RBC
ddaookoj-1,HSC
ddapdfcc-1,Late Myeloid
ddbcbgob-1,HSC
ddbclodf-1,Macrophages
ddbdjejb-1,THY1+ MSC
ddbepjbi-1,Neutrophil
ddbfcbip-1,Late Myeloid
ddbfomab-1,Adipo-MSC
ddbgagie-1,Megakaryocyte
ddbgfmha-1,Pre-B
ddbghohl-1,RBC
ddbhkjmn-1,Pre-B
ddbhmicb-1,THY1+ MSC
ddbiopea-1,Late Myeloid
ddbjoapj-1,Late Myeloid
ddbkdhkb-1,CLP
ddbkganm-1,GMP
ddblcgji-1,CD4+ T-Cell
ddbnkanc-1,Late Myeloid
ddbofjfn-1,Megakaryocyte
ddbpndci-1,Megakaryocyte
ddcanmdm-1,Monocyte
ddcbbfcj-1,Late Myeloid
ddccdcpa-1,RBC
ddccecgk-1,Late Myeloid
ddccgmmm-1,Late Myeloid
ddccjgdl-1,RBC
ddcmilei-1,GMP
ddcnlcjm-1,Erythroblast
ddcpdpjb-1,RBC
ddcpgckl-1,Neutrophil
ddcpjdjg-1,CD4+ T-Cell
dddcdbjl-1,Pro-B
dddcmgnk-1,CLP
ddddnbfd-1,Early Myeloid Progenitor
dddeekod-1,Pre-Pro B
dddeggbn-1,Erythroblast
dddehikd-1,RBC
dddgbfie-1,RBC
dddgfjpm-1,THY1+ MSC
dddgkfbl-1,Late Myeloid
dddhfaji-1,Megakaryocyte
dddigkhf-1,Late Myeloid
dddoecba-1,THY1+ MSC
dddpllld-1,Megakaryocyte
ddeaaeff-1,Pre-Pro B
ddecabhp-1,GMP
ddecfiah-1,GMP
ddedfdbp-1,Osteoblast
ddedopfo-1,Late Myeloid
ddeefebn-1,pDC
ddefdfhm-1,Late Myeloid
ddegcped-1,Late Myeloid
ddehomji-1,Neutrophil
ddeikfli-1,Late Myeloid
ddejjbma-1,Late Erythroid
ddemaepc-1,THY1+ MSC
ddenhelg-1,THY1+ MSC
ddenimjc-1,Pre-B
ddenlkpc-1,Erythroblast
ddeohijg-1,Pro-B
ddepchnh-1,RBC
ddepphbd-1,GMP
ddfaaolb-1,RBC
ddfandeb-1,RBC
ddfcjfac-1,Pro-B
ddfebiec-1,Late Myeloid
ddffhhab-1,HSC
ddffliph-1,Late Myeloid
ddffljmk-1,Neutrophil
ddfgkapn-1,Neutrophil
ddfhaaee-1,Pre-Pro B
ddfhnbei-1,Megakaryocyte
ddfimdpn-1,Plasma Cell
ddfjcmgo-1,HSC
ddfjhnog-1,Pre-Pro B
ddfjjiaj-1,Erythroblast
ddfkfcam-1,Pre-Pro B
ddflekpe-1,Erythroblast
ddfmfkhp-1,Plasma Cell
ddfoolib-1,Late Erythroid
ddfpcokk-1,Pre-Pro B
ddgahfbl-1,Erythroblast
ddgbdoec-1,HSC
ddgbhiea-1,Late Myeloid
ddgblmfj-1,Early Myeloid Progenitor
ddgcagdn-1,Pre-Pro B
ddgceoic-1,Late Erythroid
ddgdcinm-1,Late Myeloid
ddgeeklf-1,Neutrophil
ddgeoicd-1,Late Myeloid
ddgfgfcb-1,Adipo-MSC
ddggceol-1,Neutrophil
ddggfcgh-1,SEC
ddggfhab-1,Pro-B
ddgglngh-1,Pro-B
ddghdcpm-1,SEC
ddghlfna-1,MEP
ddgiihhk-1,Late Myeloid
ddginhmd-1,Neutrophil
ddgjldhk-1,RBC
ddgleill-1,RBC
ddgnldfb-1,CLP
ddgpehoo-1,Adipo-MSC
ddhapolm-1,RBC
ddhblodn-1,pDC
ddhckmlm-1,Plasma Cell
ddhclnbb-1,RBC
ddhdiene-1,Adipo-MSC
ddhdpipb-1,Adipo-MSC
ddhdpldi-1,Mature B
ddhefajl-1,Late Myeloid
ddheimdb-1,CLP
ddhejkpf-1,Plasma Cell
ddhigdcg-1,Plasma Cell
ddhiggfj-1,Erythroblast
ddhlbfki-1,Late Myeloid
ddhmfjjg-1,Late Myeloid
ddhmobpp-1,Megakaryocyte
ddhpbhkg-1,pDC
ddhpjjea-1,Early Myeloid Progenitor
ddhppkmh-1,CD4+ T-Cell
ddidbfnb-1,Late Myeloid
ddieajlm-1,HSC
ddifehln-1,Neutrophil
ddigeamn-1,CD4+ T-Cell
ddigjckc-1,Late Erythroid
ddiighmc-1,GMP
ddijdbid-1,RBC
ddikiahd-1,Neutrophil
ddindeoc-1,THY1+ MSC
ddinploi-1,Macrophages
ddipalmo-1,Neutrophil
ddjcjidb-1,Erythroblast
ddjdpagp-1,Neutrophil
ddjeobnc-1,Late Erythroid
ddjfnhba-1,RBC
ddjhepmd-1,Late Erythroid
ddjifkpl-1,Pre-Pro B
ddjjbanl-1,GMP
ddjjhhio-1,Pre-Pro B
ddjjihhh-1,Late Erythroid
ddjlondf-1,Erythroblast
ddjmapik-1,Pro-B
ddjmnnae-1,GMP
ddjndkgf-1,Erythroblast
ddjoiddj-1,Late Erythroid
ddjpcmpe-1,Erythroblast
ddjphmah-1,Macrophages
ddkaeceb-1,Erythroblast
ddkapfeo-1,Late Erythroid
ddkbdoke-1,Late Erythroid
ddkclfgf-1,THY1+ MSC
ddkffgbe-1,Pre-Pro B
ddkfhhpf-1,THY1+ MSC
ddkfikcg-1,SEC
ddkjldll-1,Erythroblast
ddkkahei-1,Late Erythroid
ddkkpefh-1,Erythroblast
ddklindo-1,Erythroblast
ddkmmclh-1,Erythroblast
ddknaifb-1,APOD+ MSC
ddknkmoj-1,CD4+ T-Cell
ddkopflo-1,MEP
ddkpbige-1,THY1+ MSC
ddkplill-1,MEP
ddlaikok-1,Monocyte
ddlbhlja-1,Monocyte
ddlbokad-1,pDC
ddldkmip-1,RBC
ddlehoea-1,Pre-Pro B
ddlekbcn-1,Neutrophil
ddlhkhpk-1,Neutrophil
ddlilnli-1,Pre-B
ddlipoah-1,Neutrophil
ddljfnma-1,Pro-B
ddljlaee-1,Late Myeloid
ddlkcibc-1,Monocyte
ddlkfibf-1,Pre-Pro B
ddllnnfa-1,Pre-Pro B
ddmaolie-1,Late Myeloid
ddmcijee-1,Neutrophil
ddmcpfmc-1,Late Myeloid
ddmdebmj-1,Neutrophil
ddmekcae-1,MEP
ddmfflhj-1,Early Myeloid Progenitor
ddmfhbbb-1,Late Myeloid
ddmieilk-1,Late Myeloid
ddmkhgak-1,RBC
ddmklgfa-1,Plasma Cell
ddmnoeei-1,APOD+ MSC
ddmognnk-1,CD4+ T-Cell
ddmpelcb-1,CD4+ T-Cell
ddmpmibo-1,Late Erythroid
ddnfnbjc-1,RBC
ddnfnilf-1,Osteo-MSC
ddnjdkac-1,Megakaryocyte
ddnkdnhg-1,Pre-Pro B
ddnocpje-1,Erythroblast
ddnombfp-1,Fibro-MSC
ddnphham-1,Erythroblast
ddnpifmp-1,THY1+ MSC
ddoaiofa-1,Osteo-MSC
ddobcbdm-1,Late Erythroid
ddofeiic-1,Macrophages
ddojhjmp-1,Macrophages
ddojlfih-1,Erythroblast
ddoobkgd-1,Neutrophil
ddpbjikd-1,Neutrophil
ddpcndfi-1,Late Myeloid
ddpecjom-1,VSMC
ddpelecj-1,Pre-B
ddpfffpa-1,Erythroblast
ddpfhmnk-1,pDC
ddpfpacg-1,VSMC
ddpgckkd-1,Erythroblast
ddpghimh-1,Plasma Cell
ddphpbea-1,Late Myeloid
ddpillcl-1,Late Erythroid
ddpjejmf-1,CD8+ T-Cell
ddpkelcc-1,AEC
ddpljbdi-1,Early Myeloid Progenitor
ddpmcbgd-1,Pre-B
ddpocjap-1,Early Myeloid Progenitor
ddpoengo-1,Erythroblast
ddpojmfh-1,RBC
ddppgcjf-1,Plasma Cell
deaacldk-1,Pre-B
deaafdid-1,RBC
deaahbke-1,Plasma Cell
deaalffh-1,HSC
deacdohf-1,Adipo-MSC
deaeciod-1,APOD+ MSC
deagfomm-1,SEC
deaghenc-1,Pre-Pro B
deahepll-1,APOD+ MSC
deahkjpa-1,SEC
deaigccg-1,Macrophages
deaipbpk-1,Late Erythroid
deajbejh-1,GMP
deajppfd-1,CD4+ T-Cell
dealacdc-1,Adipo-MSC
dealnimb-1,Pro-B
deaobdcm-1,Early Myeloid Progenitor
deaobpmp-1,CLP
deaplapf-1,CLP
debaeekf-1,Plasma Cell
debedepl-1,Late Myeloid
debegckl-1,Late Myeloid
debhelnf-1,SEC
debioohe-1,CD4+ T-Cell
debjfopk-1,GMP
deblpjnc-1,GMP
debpgoof-1,Late Erythroid
decaalni-1,Late Myeloid
decbkidp-1,GMP
deccfiec-1,Late Myeloid
dececeah-1,Early Myeloid Progenitor
deceifia-1,Neutrophil
decfgpgm-1,Late Myeloid
decfnhim-1,Late Myeloid
dechbcol-1,Late Myeloid
dechkpnb-1,Osteo-MSC
decjeafb-1,CD8+ T-Cell
declgjph-1,Early Myeloid Progenitor
declkdeb-1,Early Myeloid Progenitor
decofklh-1,RBC
decofpdo-1,CD4+ T-Cell
decpancj-1,Mature B
dedafmbe-1,Late Erythroid
dedbdmjm-1,Late Myeloid
deddldja-1,CD8+ T-Cell
deddmbfi-1,Late Myeloid
dedfaddb-1,Late Myeloid
dedfdkmc-1,Late Myeloid
dedfencj-1,Mature B
dedfnomc-1,RBC
dedimjjp-1,RBC
dedjjkhk-1,CD8+ T-Cell
dedkifba-1,Macrophages
dedmodjk-1,Mature B
dednabbo-1,Late Myeloid
dednalmi-1,Late Myeloid
dednidgc-1,RBC
dednpbok-1,MEP
dedoelab-1,CD8+ T-Cell
dedoppdm-1,SEC
dedpkgfl-1,Neutrophil
deeafnfo-1,Megakaryocyte
deeapkph-1,Megakaryocyte
deeapmpa-1,Late Myeloid
deedbmco-1,Macrophages
deednmff-1,Late Myeloid
deeejbga-1,Mature B
deegohna-1,RBC
deegolik-1,GMP
deeinoca-1,Late Myeloid
deejhnjj-1,Early Myeloid Progenitor
deejmhjk-1,Late Myeloid
deejolhi-1,Monocyte
deemlnlf-1,RBC
deenifln-1,RBC
deepamlm-1,HSC
deepcikf-1,Erythroblast
defckpfj-1,RBC
defcpech-1,RBC
defgeend-1,Late Erythroid
defgeikd-1,Late Myeloid
defgkdgf-1,pDC
defhmlbe-1,SEC
defiapia-1,SEC
defjkmcf-1,Erythroblast
deflifnm-1,RBC
deflplki-1,Late Myeloid
defmfafp-1,RBC
defmjaaa-1,RBC
defnpmee-1,Late Erythroid
defolela-1,Early Myeloid Progenitor
defpnpel-1,Late Erythroid
degagagg-1,Late Myeloid
degbgicm-1,HSC
degbnafh-1,RBC
degceffd-1,RBC
degcmgnj-1,Pre-B
degdkflb-1,Late Myeloid
degfcdng-1,Pro-B
degfphcd-1,Plasma Cell
deggjmon-1,RBC
deghphcb-1,Late Myeloid
degiecmb-1,Neutrophil
degijade-1,RBC
degijbdc-1,Late Myeloid
deginnip-1,Cycling HSPC
degjfago-1,Late Myeloid
degjjhpk-1,RBC
degkdgac-1,RBC
deglpojh-1,SEC
degokibn-1,Cycling HSPC
degpcamc-1,SEC
degpnjmo-1,Early Myeloid Progenitor
dehanjmb-1,SEC
dehcmafa-1,Erythroblast
dehcngii-1,Pro-B
dehffloj-1,Late Myeloid
dehfheee-1,MEP
dehfobbj-1,Plasma Cell
dehfpoif-1,Late Erythroid
dehggdah-1,Fibro-MSC
dehhkdgl-1,Fibro-MSC
dehikgde-1,Pro-B
dehlbolh-1,Osteoblast
dehnmcdl-1,Neutrophil
dehpaeok-1,Pre-Pro B
dehpfkdl-1,Late Erythroid
deicldan-1,CLP
deidhefl-1,Plasma Cell
deidpehh-1,Plasma Cell
deifapal-1,Pre-Pro B
deijcdif-1,Plasma Cell
deikclam-1,Late Myeloid
deikfbkh-1,Early Myeloid Progenitor
deikhdcj-1,Late Myeloid
deikhpdm-1,Adipo-MSC
deikmdbi-1,Neutrophil
deiooenl-1,Neutrophil
deipfngm-1,Late Myeloid
dejapino-1,Plasma Cell
dejbadlh-1,RBC
dejbegpp-1,Late Myeloid
dejbppag-1,RBC
dejcpaga-1,Neutrophil
dejdajfn-1,THY1+ MSC
dejfhgkp-1,CLP
dejfkokm-1,Pre-Pro B
dejgnijf-1,Neutrophil
dejifhnp-1,GMP
dejpfhha-1,Fibro-MSC
dekaaihh-1,Plasma Cell
dekbbhjk-1,RBC
dekbgdph-1,Neutrophil
dekdafka-1,Plasma Cell
dekdpjfp-1,RBC
dekhnjaj-1,RBC
dekjdfgm-1,RBC
dekjgank-1,RBC
dekkbndj-1,APOD+ MSC
dekkifho-1,RBC
deklfkbd-1,RBC
dekmifhp-1,Pre-B
dekmnmpi-1,Osteoblast
deknblin-1,AEC
deknlcff-1,MEP
dekokcpk-1,Late Myeloid
dekoplgn-1,Pre-Pro B
dekpfpmp-1,Late Myeloid
delaheml-1,Neutrophil
delciene-1,HSC
deleepmi-1,RBC
delegpkg-1,pDC
delekpio-1,Neutrophil
deleoclj-1,Late Myeloid
delhpekf-1,Macrophages
delihldj-1,Pre-B
deljjdnk-1,CD8+ T-Cell
deljlfgo-1,Late Erythroid
delkkhaj-1,Pre-Pro B
delkohhg-1,CD4+ T-Cell
delohbcc-1,Plasma Cell
demanfnn-1,VSMC
dembdnfb-1,MEP
demcmgdk-1,Late Erythroid
demdilcm-1,Megakaryocyte
demenide-1,HSC
demgongj-1,Pre-Pro B
demmaljg-1,Megakaryocyte
denchogp-1,Macrophages
dendfcma-1,Megakaryocyte
dendhpge-1,GMP
denfmfdg-1,Erythroblast
denhnmmp-1,Late Myeloid
denijipo-1,Erythroblast
denikbbj-1,GMP
denjlend-1,Plasma Cell
denjmpmm-1,APOD+ MSC
denkcdhn-1,Late Myeloid
denkdckg-1,Late Myeloid
denmhibg-1,Late Erythroid
denndmjn-1,Erythroblast
dennfkjf-1,Erythroblast
dennjopk-1,Neutrophil
deocllhc-1,Late Myeloid
deofjkbk-1,Neutrophil
deogjlph-1,HSC
deogpegm-1,RBC
deogpfpm-1,MEP
deohkbha-1,Late Myeloid
deoifoff-1,RBC
deoimoop-1,HSC
deokfbgp-1,Cycling HSPC
deoocbdm-1,Late Erythroid
depafidh-1,RBC
